identifier,date_,open_,close_,volume_,MA_5,MA_20
00657K,2020-11-26,11.47,11.47,100.0,11.328,20.868000000000002
00660,2020-11-26,24.66,24.6,10000.0,24.43,23.227
00661,2020-11-26,33.14,33.03,2134.0,32.718,31.4015
00662,2020-11-26,44.52,44.77,473702.0,44.15,43.412
00663L,2020-11-26,69.8,70.55,32000.0,70.30999999999999,64.6675
00664R,2020-11-26,8.56,8.51,1930000.0,8.534,8.931000000000001
00665L,2020-11-26,24.27,24.52,34000.0,24.357999999999997,23.6395
00666R,2020-11-26,11.75,11.75,202000.0,11.758,12.014
00668,2020-11-26,30.79,30.78,70694.0,30.589999999999996,29.679000000000002
00668K,2020-11-26,10.77,10.77,100.0,10.702,10.3825
00669R,2020-11-26,9.5,9.51,3660000.0,9.592,9.939
00670L,2020-11-26,73.7,73.95,1079060.0,72.02,69.39250000000001
00671R,2020-11-26,6.85,6.84,2295000.0,6.936,7.1034999999999995
00673R,2020-11-26,26.2,26.11,706300.0,27.586000000000002,29.896500000000003
00674R,2020-11-26,13.41,13.4,325000.0,13.197999999999999,12.929499999999999
00675L,2020-11-26,29.94,30.36,325000.0,30.209999999999997,27.8695
00676R,2020-11-26,4.66,4.63,2776000.0,4.638,4.851
00677U,2020-11-26,3.82,3.8,123668703.0,3.908,4.183000000000001
00678,2020-11-26,25.7,25.73,25307.0,25.637999999999998,25.514499999999998
00680L,2020-11-26,29.38,29.38,10000.0,29.922000000000004,29.5325
00681R,2020-11-26,12.7,12.7,1000.0,12.606,12.708
00682U,2020-11-26,18.37,18.37,157000.0,18.41,18.485000000000003
00683L,2020-11-26,17.27,17.27,738000.0,17.378,17.55
00684R,2020-11-26,18.97,18.99,2000.0,18.892000000000003,18.787
00685L,2020-11-26,26.27,26.66,22000.0,26.564,24.4985
00686R,2020-11-26,5.09,5.06,22000.0,5.066,5.295
00688L,2020-11-26,29.58,29.58,100000.0,30.042,29.671999999999997
00689R,2020-11-26,13.08,13.07,175000.0,12.958000000000002,13.0685
00690,2020-11-26,27.71,27.8,246193.0,27.875999999999998,26.734500000000004
