identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-04-09,7.98,7.98,100.0,7.758,7.419
00660,2020-04-09,19.8933,20.22,52000.0,19.59814,18.818435
00661,2020-04-09,24.4,24.4,21000.0,24.012,23.436
00662,2020-04-09,31.75,31.75,398763.0,30.988,29.440499999999997
00663L,2020-04-09,33.22,33.22,371000.0,32.086,30.3365
00664R,2020-04-09,12.88,12.88,8043000.0,10.56,13.0935
00665L,2020-04-09,20.38,20.38,71000.0,20.202,19.347
00666R,2020-04-09,13.91,13.91,84000.0,14.11,14.621499999999997
00668,2020-04-09,25.12,25.12,826050.0,24.348000000000003,23.398
00668K,2020-04-09,8.3,8.3,100.0,8.018,7.703999999999999
00669R,2020-04-09,13.03,13.03,25224000.0,13.648,14.648999999999997
00670L,2020-04-09,35.08,35.08,3366000.0,33.284,30.4935
00671R,2020-04-09,10.85,10.85,2517000.0,11.206,12.012
00673R,2020-04-09,23.82,23.82,3844000.0,25.004,25.807499999999997
00674R,2020-04-09,14.6,14.6,183000.0,14.8,15.503499999999999
00675L,2020-04-09,14.59,14.59,1391000.0,14.072,13.291
00676R,2020-04-09,6.95,6.95,7588000.0,7.0680000000000005,7.417500000000001
00677U,2020-04-09,7.83,7.83,200279134.0,7.9319999999999995,9.121500000000001
00678,2020-04-09,21.77,21.77,210501.0,17.232,19.2625
00680L,2020-04-09,33.0,33.0,151000.0,33.608000000000004,32.49249999999999
00681R,2020-04-09,12.7,12.7,103000.0,12.57,12.9335
00682U,2020-04-09,19.98,19.98,3000.0,19.956,19.825499999999998
00683L,2020-04-09,20.5,20.5,54000.0,20.522,20.4195
00684R,2020-04-09,17.94,17.94,131000.0,17.913999999999998,17.942500000000003
00685L,2020-04-09,12.81,12.81,10000.0,12.342,11.719
00686R,2020-04-09,7.59,7.59,401000.0,7.734,8.108999999999998
00688L,2020-04-09,33.74,33.74,101000.0,34.406,33.149
00689R,2020-04-09,13.0,13.0,142000.0,12.863999999999999,13.243
00690,2020-04-09,19.7749,20.35,351115.0,19.35122,18.913935000000002
00692,2020-04-09,20.42,20.42,2986061.0,20.130000000000003,19.7425
00693U,2020-04-09,13.88,13.88,1076136.0,13.934000000000001,13.924000000000001
00700,2020-04-09,18.35,18.35,106000.0,18.226,17.708499999999997
00701,2020-04-09,18.91,18.91,2259235.0,18.676000000000002,18.469500000000004
00702,2020-04-09,15.7864,15.99,302000.0,15.016299999999998,14.853905000000001
00703,2020-04-09,19.54,19.54,120000.0,19.339999999999996,18.746499999999997
00706L,2020-04-09,16.97,16.97,44000.0,17.028,17.2515
00707R,2020-04-09,19.69,19.69,20000.0,19.624000000000002,19.5415
00708L,2020-04-09,26.55,26.55,4851000.0,26.006,24.35
00709,2020-04-09,16.72,16.72,131000.0,16.442,15.645499999999998
00710B,2020-04-09,16.813,17.51,335500.0,16.701639999999998,16.380655
00711B,2020-04-09,18.895,19.47,116000.0,18.97648,18.924329999999998
00712,2020-04-09,8.2214,8.8,5693665.0,7.614140000000001,9.219275
00713,2020-04-09,27.0354,28.4,94500.0,26.67174,25.857820000000004
00714,2020-04-09,17.3397,17.7,317000.0,16.35228,16.149945
00715L,2020-04-09,6.69,6.69,103267305.0,5.404,4.821
00717,2020-04-09,15.4399,15.94,1841000.0,15.071879999999998,14.925095000000002
00728,2020-04-09,17.12,17.12,667050.0,16.828,16.424500000000002
00730,2020-04-09,14.7966,15.55,826699.0,14.570179999999999,14.152435
00731,2020-04-09,39.7745,41.55,451000.0,39.18482,38.531490000000005
00732,2020-04-09,38.42,38.42,100000.0,38.29,38.413
00733,2020-04-09,17.439,17.7,221740.0,17.10404,16.317305
00735,2020-04-09,18.22,18.22,250050.0,14.389999999999997,16.625
00736,2020-04-09,16.35,16.35,115000.0,16.058,15.631
00737,2020-04-09,18.52,18.52,366019.0,18.020000000000003,17.29
00738U,2020-04-09,17.01,17.01,3011000.0,16.68,16.011000000000003
00739,2020-04-09,19.7747,20.17,790200.0,19.637439999999998,19.53153
00742,2020-04-09,18.204,19.08,104000.0,17.96544,17.82662
00743,2020-04-09,20.16,20.16,54135.0,19.996,19.990000000000002
00752,2020-04-09,22.57,22.57,1160000.0,22.318,21.723
00753L,2020-04-09,21.54,21.54,401000.0,21.174,20.188000000000002
00757,2020-04-09,22.93,22.93,228100.0,22.436,21.312
00762,2020-04-09,23.05,23.05,528488.0,22.426000000000002,20.997999999999998
00763U,2020-04-09,15.64,15.64,210000.0,15.457999999999998,15.495499999999998
00770,2020-04-09,22.65,22.65,179000.0,21.942,20.9015
00771,2020-04-09,17.3,17.3,228475.0,16.912,16.065
00774B,2020-04-09,39.5224,40.95,2000.0,39.22128,39.21742999999999
00775B,2020-04-09,42.3497,43.3,2000.0,42.25182,40.646865
00783,2020-04-09,17.83,17.83,864467.0,17.594,17.677500000000002
008201,2020-04-09,93.15,93.15,2100.0,92.51,97.99499999999999
00830,2020-04-09,15.54,15.54,1821020.0,14.934000000000001,14.001499999999998
00850,2020-04-09,19.91,19.91,3844780.0,19.572,19.2165
00851,2020-04-09,19.48,19.48,33000.0,18.908,18.236
00852L,2020-04-09,10.33,10.33,38967250.0,9.526,8.888499999999999
00861,2020-04-09,19.02,19.02,10344720.0,18.637999999999998,17.7615
00865B,2020-04-09,39.73,39.73,534000.0,39.785999999999994,39.749
00866,2020-04-09,16.86,16.86,28000.0,16.326,15.675999999999998
00875,2020-04-09,20.49,20.49,9779000.0,20.032,
01001T,2020-04-09,15.9098,16.27,6000.0,15.8453,15.862405
01002T,2020-04-09,16.601,17.0,13000.0,16.51312,16.601495
01003T,2020-04-09,18.1891,18.57,52000.0,18.3223,18.446189999999998
01004T,2020-04-09,13.8831,14.05,15000.0,13.815880000000002,13.890944999999999
01007T,2020-04-09,16.6088,17.0,8000.0,16.50716,16.63468
1101,2020-04-09,36.4376,40.55,14825170.48,35.86252,34.806689999999996
1102,2020-04-09,39.2786,42.0,9348546.0,37.698119999999996,36.903195
1103,2020-04-09,14.9206,15.8,1509924.0,14.61842,14.408295
1104,2020-04-09,15.887,16.8,458801.0,15.33848,14.733259999999998
1108,2020-04-09,6.9488,7.05,267194.0,6.775319999999999,6.2805349999999995
1109,2020-04-09,15.4503,16.45,420039.0,15.13094,14.435905
1110,2020-04-09,15.5552,15.65,25000.0,15.41602,15.232125
1305,2020-04-09,14.5898,15.75,2615619.29,13.8673,13.408764999999999
1201,2020-04-09,18.8117,20.0,1875126.0,18.8399,17.424304999999997
1203,2020-04-09,25.8249,26.65,68054.0,25.6505,25.296815000000002
1210,2020-04-09,35.8146,37.5,1905792.0,35.47076,34.155195
1213,2020-04-09,5.98,5.98,12200.0,5.718000000000001,5.6405
1215,2020-04-09,56.9042,60.5,905935.0,56.15172,52.5423
1216,2020-04-09,67.1389,69.6,6283504.0,66.15496,64.16781
1217,2020-04-09,6.85,6.85,2040013.0,6.9,6.710500000000001
1218,2020-04-09,22.2766,23.1,1821853.0,22.01626,20.318994999999997
1219,2020-04-09,17.6647,18.0,50291.0,17.792319999999997,17.539620000000003
1220,2020-04-09,9.7807,10.3,96000.0,9.704699999999999,9.290225
1225,2020-04-09,32.2869,33.5,97300.0,32.50856,30.34728
1227,2020-04-09,61.1068,63.6,973902.0,60.89542,56.149080000000005
1229,2020-04-09,31.8418,38.4501,5282576.29,31.64302,28.50439
1231,2020-04-09,35.5208,38.75,692107.5,35.70416,33.951035
1232,2020-04-09,109.5118,114.0,76472.0,108.45513999999999,102.96512499999999
1233,2020-04-09,32.8652,34.3,38049.0,32.52986,32.407705
1234,2020-04-09,29.027,30.55,315520.0,28.950960000000002,28.345250000000004
1235,2020-04-09,21.7417,23.45,284911.2,21.92714,21.718535
1236,2020-04-09,10.5019,10.75,157326.0,10.267439999999999,10.425225
1256,2020-04-09,180.5986,186.0,130954.0,175.25832,173.1222
1301,2020-04-09,76.5516,80.6,8487986.0,74.61406,71.978445
1307,2020-04-09,17.1483,17.8,181517.0,16.926740000000002,16.758135000000003
1303,2020-04-09,56.1922,58.1,6111631.0,54.451319999999996,53.926649999999995
1304,2020-04-09,10.3217,10.75,2125835.0,9.947239999999999,9.45756
1308,2020-04-09,14.3469,15.54,1639921.0,13.97858,13.387245000000002
1309,2020-04-09,8.1617,8.57,1156671.48,8.055040000000002,7.603610000000001
1310,2020-04-09,13.9634,14.85,2171221.0,13.37106,13.2112
1312,2020-04-09,13.85,13.85,4520197.0,13.51,12.697500000000002
1312A,2020-04-09,29.9931,30.6,9000.0,30.0323,30.3876
1313,2020-04-09,8.72,8.72,1453550.0,8.34,7.953049999999999
1314,2020-04-09,7.3735,7.64,25509600.0,7.157299999999999,6.868729999999999
1449,2020-04-09,22.6135,10.3,150564.7,21.77922,22.17332
1315,2020-04-09,57.7346,47.25,392444.62,57.1481,55.12894
1316,2020-04-09,10.25,10.25,2202503.0,8.902000000000001,8.722
1319,2020-04-09,32.1281,33.65,3021953.0,31.58392,30.027645
1321,2020-04-09,26.65,26.65,287097.0,26.130000000000003,24.8275
1323,2020-04-09,29.7663,31.25,177000.0,28.8519,28.154179999999997
1324,2020-04-09,7.795,8.03,20418.0,7.60862,7.580444999999999
1325,2020-04-09,47.507,47.6,11588730.0,44.0837,38.918795
1326,2020-04-09,67.056,70.6,6120201.0,65.6503,64.53428
1337,2020-04-09,4.1,4.1,374456.0,3.968,3.757
1338,2020-04-09,45.6277,48.5,1374211.0,43.32284,38.734185000000004
1339,2020-04-09,37.043,38.85,610411.0,36.11812,34.413775
1340,2020-04-09,9.0,9.0,227036.0,8.868,8.8885
1402,2020-04-09,22.862,24.1,8320317.0,22.207420000000003,21.782919999999997
1409,2020-04-09,9.7879,10.25,2192555.0,9.574,9.550605000000001
1451,2020-04-09,15.15,15.15,752846.0,14.45,15.5
1410,2020-04-09,27.663,28.5,53002.0,27.47858,27.129145
1413,2020-04-09,6.9,6.9,106288.0,6.792,6.7555
1414,2020-04-09,5.7558,5.92,306175.0,5.6644000000000005,5.46605
1416,2020-04-09,10.0,10.0,151159.0,9.836,10.394
1417,2020-04-09,7.8256,8.2,703228.0,7.335040000000001,7.498715
1418,2020-04-09,5.43,5.43,1410.0,5.644,6.145999999999999
1419,2020-04-09,36.2481,37.1,8004.0,35.69122,36.68044999999999
1423,2020-04-09,10.1589,10.25,136599.0,10.002299999999998,9.5335
1432,2020-04-09,8.753,4.8,69743.25,8.13302,8.0847
1434,2020-04-09,29.9328,32.15,1376044.0,29.681400000000004,28.261565
1435,2020-04-09,7.18,7.18,236227.0,7.17,7.1485
1436,2020-04-09,34.4474,36.75,47151.0,34.14744,33.495975
1437,2020-04-09,19.1173,20.1,136030.0,18.71786,18.037815000000002
1438,2020-04-09,10.5,10.5,12000.0,10.34,11.2075
1439,2020-04-09,28.2473,32.3,220304.0,28.06364,26.194335000000002
1440,2020-04-09,8.3391,8.49,1717738.0,8.10924,8.07043
1441,2020-04-09,6.16,6.16,155457.0,5.994,6.163
