identifier,date_,open_,close_,volume_,MA_5,MA_20
00657K,2020-12-17,11.72,11.72,600.0,24.432,21.1415
00660,2020-12-17,24.97,25.03,35397.0,24.818,24.683
00661,2020-12-17,32.97,33.15,93729.0,32.967999999999996,33.0125
00662,2020-12-17,45.7,45.96,259052.0,45.204,45.036500000000004
00663L,2020-12-17,75.5,75.15,48000.0,74.63,72.51500000000001
00664R,2020-12-17,8.23,8.23,2205000.0,8.272,8.399000000000001
00665L,2020-12-17,23.7,23.8,126000.0,23.568,24.1195
00666R,2020-12-17,11.78,11.85,154000.0,11.856,11.7945
00668,2020-12-17,30.54,30.7,21717.0,30.688,30.6565
00668K,2020-12-17,10.9,10.9,100.0,10.864,10.7885
00669R,2020-12-17,9.38,9.36,1627000.0,9.41,9.493500000000001
00670L,2020-12-17,79.5,80.0,708076.0,77.57000000000001,75.76500000000001
00671R,2020-12-17,6.57,6.58,3749000.0,6.662000000000001,6.757
00673R,2020-12-17,24.9,24.63,536185.0,25.267999999999997,26.410000000000004
00674R,2020-12-17,12.95,12.94,121000.0,13.102,13.2075
00675L,2020-12-17,32.48,32.28,230000.0,32.129999999999995,31.198500000000003
00676R,2020-12-17,4.47,4.48,2701000.0,4.5,4.567500000000001
00677U,2020-12-17,3.88,3.9,98445539.0,3.8840000000000003,3.8660000000000005
00678,2020-12-17,27.82,27.66,403428.0,27.526,26.639499999999998
00680L,2020-12-17,28.82,28.93,20078.0,29.064,29.273000000000003
00681R,2020-12-17,12.73,12.76,57000.0,12.696,12.6935
00682U,2020-12-17,18.04,17.94,37167.0,18.056,18.205499999999997
00683L,2020-12-17,16.53,16.38,840000.0,16.648000000000003,16.958999999999996
00684R,2020-12-17,19.31,19.34,10000.0,19.21,19.087
00685L,2020-12-17,28.36,28.27,26000.0,28.221999999999998,27.4065
00686R,2020-12-17,4.87,4.89,254000.0,4.898,4.982
00688L,2020-12-17,28.99,29.07,124000.0,29.194,29.401
00689R,2020-12-17,13.1,13.1,100000.0,13.068000000000001,13.069999999999999
00690,2020-12-17,27.52,27.57,132859.0,27.412,27.403000000000002
00692,2020-12-17,29.55,29.44,2001845.0,29.445999999999998,29.019
00693U,2020-12-17,18.19,18.25,3130359.0,18.012,18.0845
00700,2020-12-17,18.87,18.95,110753.0,18.85,19.2155
00701,2020-12-17,21.58,21.57,566619.0,21.505999999999997,21.528
00702,2020-12-17,17.45,17.49,25136.0,17.516,17.514000000000003
00703,2020-12-17,24.53,24.83,31944.0,24.631999999999998,24.999000000000002
00706L,2020-12-17,18.19,18.22,33000.0,18.078,18.0375
00707R,2020-12-17,18.58,18.58,28000.0,18.732,18.725500000000004
00708L,2020-12-17,29.46,29.52,2974080.0,28.824,28.613
00709,2020-12-17,20.99,21.07,114819.0,20.786,20.7305
00710B,2020-12-17,18.49,18.38,377657.0,18.566,18.648500000000002
00711B,2020-12-17,21.86,21.81,176555.0,21.91,22.105
00712,2020-12-17,12.59,12.58,2008029.0,12.598,12.514500000000002
00713,2020-12-17,34.24,34.05,55108.0,34.186,33.9905
00714,2020-12-17,18.54,18.6,211714.0,18.406,18.6165
00715L,2020-12-17,4.58,4.67,78666273.0,4.58,4.2955
00717,2020-12-17,16.81,16.83,858148.0,16.778000000000002,16.8145
00728,2020-12-17,25.05,24.99,216040.0,24.978,24.7135
00730,2020-12-17,17.89,17.81,491669.0,17.894,17.738
00731,2020-12-17,47.0,47.87,1049363.0,47.732,47.4435
00732,2020-12-17,39.05,39.05,100000.0,39.019999999999996,39.162
00733,2020-12-17,25.92,26.07,203103.0,26.032,25.7695
00735,2020-12-17,29.51,29.47,229066.0,29.526,28.703999999999997
00736,2020-12-17,22.16,22.16,145743.0,22.098000000000003,22.002000000000002
00737,2020-12-17,29.96,30.1,221886.0,29.762,29.314999999999998
00738U,2020-12-17,26.54,26.61,4847126.0,25.534,25.1315
00739,2020-12-17,26.81,27.01,495727.0,26.68,26.805
00742,2020-12-17,21.8,21.78,110038.0,21.613999999999997,21.570999999999998
00743,2020-12-17,27.21,27.5,9195.0,27.21,27.7175
00752,2020-12-17,29.6,29.65,738500.0,29.666000000000004,30.121000000000002
00753L,2020-12-17,37.06,37.43,298000.0,36.822,38.075
00757,2020-12-17,43.05,43.29,1036617.0,42.146,41.214999999999996
00762,2020-12-17,35.11,35.22,190498.0,34.688,34.2505
00763U,2020-12-17,23.43,23.5,247000.0,23.314,22.683999999999997
00770,2020-12-17,32.01,32.16,234644.0,31.622000000000003,31.683500000000002
00771,2020-12-17,19.14,19.15,58608.0,19.122,19.1685
00774B,2020-12-17,38.4,38.4,102950.0,38.296,38.538
00775B,2020-12-17,44.85,44.7,702031.0,44.886,45.266
00783,2020-12-17,21.29,21.4,1148295.0,21.258,21.729
008201,2020-12-17,116.3,119.0,1500.0,125.55,126.505
00830,2020-12-17,24.89,24.96,723872.0,24.69,24.375
00850,2020-12-17,28.36,28.27,1452360.0,28.286,27.934500000000003
00851,2020-12-17,28.31,28.41,115971.0,27.912,27.921999999999997
