identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-04-20,8.16,8.16,1100.0,8.106,7.7545
00660,2020-04-20,20.2475,20.58,145000.0,20.12746,19.43433
00661,2020-04-20,24.93,24.93,6000.0,24.714,23.345999999999997
00662,2020-04-20,34.18,34.18,332222.0,33.614,30.8795
00663L,2020-04-20,36.79,36.79,111000.0,35.968,31.813
00664R,2020-04-20,12.2,12.2,4173000.0,12.35,12.596
00665L,2020-04-20,20.86,20.86,108000.0,20.784,19.8095
00666R,2020-04-20,13.78,13.78,81000.0,13.809999999999999,14.272
00668,2020-04-20,8.72,8.72,100.0,19.0,22.443
00668K,2020-04-20,8.72,8.72,100.0,8.632,7.978
00669R,2020-04-20,12.54,12.54,5325100.0,12.692,13.930499999999999
00670L,2020-04-20,40.53,40.53,2093001.0,39.604,33.406
00671R,2020-04-20,10.06,10.06,2127000.0,10.182,11.295000000000002
00673R,2020-04-20,31.99,31.99,9813000.0,28.54,27.155
00674R,2020-04-20,14.44,14.44,3549000.0,14.118,14.856
00675L,2020-04-20,16.0,16.0,576000.0,15.681999999999999,13.933499999999999
00676R,2020-04-20,6.6,6.6,4085000.0,6.676,7.1435
00677U,2020-04-20,7.13,7.13,167431865.0,7.072,8.312999999999999
00678,2020-04-20,24.13,24.13,1147456.0,23.162,20.325499999999998
00680L,2020-04-20,34.13,34.13,95000.0,33.465999999999994,33.015499999999996
00681R,2020-04-20,12.49,12.49,77000.0,12.602,12.72
00682U,2020-04-20,20.02,20.02,33000.0,19.924,19.962
00683L,2020-04-20,20.55,20.55,234000.0,20.298000000000002,20.557000000000002
00684R,2020-04-20,17.99,17.99,164000.0,18.044,17.9055
00685L,2020-04-20,14.25,14.25,15000.0,13.719999999999999,12.236
00686R,2020-04-20,7.19,7.19,323000.0,7.2700000000000005,7.8015
00688L,2020-04-20,34.61,34.61,104000.0,34.052,33.689
00689R,2020-04-20,12.77,12.77,111000.0,12.884,13.017500000000002
00690,2020-04-20,20.562,21.16,201000.0,20.31712,19.29631
00692,2020-04-20,21.4,21.4,2541531.0,21.128,20.0925
00693U,2020-04-20,13.5,13.5,3931400.0,13.684000000000001,14.001000000000001
00700,2020-04-20,18.47,18.47,100000.0,18.45,17.9975
00701,2020-04-20,19.55,19.55,1173580.0,19.588,18.698999999999998
00702,2020-04-20,15.7962,16.0,32000.0,15.85746,15.032599999999999
00703,2020-04-20,20.2,20.2,48100.0,19.932,19.1955
00706L,2020-04-20,17.34,17.34,14000.0,17.419999999999998,17.074
00707R,2020-04-20,19.63,19.63,1000.0,19.586000000000002,19.649
00708L,2020-04-20,27.05,27.05,9238000.0,28.330000000000002,26.0685
00709,2020-04-20,16.89,16.89,140100.0,16.942,16.2395
00710B,2020-04-20,17.8309,18.57,643000.0,17.8443,16.683885
00711B,2020-04-20,19.6422,20.24,214000.0,19.6946,18.911939999999998
00712,2020-04-20,8.5765,9.18,5323500.0,8.767059999999999,8.288689999999999
00713,2020-04-20,28.0825,29.5,96030.0,27.964499999999997,26.449935
00714,2020-04-20,17.7016,17.95,66000.0,17.71576,16.39434
00715L,2020-04-20,6.08,6.08,62916009.0,6.08,5.1395
00717,2020-04-20,16.0792,16.6,1172383.0,15.99394,15.074735
00728,2020-04-20,17.77,17.77,503242.0,17.560000000000002,16.6955
00730,2020-04-20,15.2248,16.0,524600.0,15.230540000000001,14.422194999999999
00731,2020-04-20,40.9807,42.81,212000.0,41.0649,39.135045000000005
00732,2020-04-20,38.18,38.18,101000.0,38.416000000000004,38.3685
00733,2020-04-20,18.5228,18.8,216376.0,18.31,16.874475
00735,2020-04-20,19.01,19.01,186000.0,18.654,16.9315
00736,2020-04-20,16.79,16.79,185000.0,16.818,16.0025
00737,2020-04-20,19.6,19.6,819253.0,19.356,17.9795
00738U,2020-04-20,17.14,17.14,2135200.0,17.472,16.476
00739,2020-04-20,20.0296,20.43,839272.0,19.91978,19.50506
00742,2020-04-20,18.681,19.58,103093.0,18.60276,17.822799999999997
00743,2020-04-20,20.16,20.16,24000.0,20.106,19.8035
00752,2020-04-20,23.27,23.27,858239.0,23.003999999999998,22.1785
00753L,2020-04-20,23.16,23.16,747005.0,22.665999999999997,20.8995
00757,2020-04-20,25.63,25.63,308000.0,25.232,22.612
00762,2020-04-20,24.29,24.29,312388.0,24.052,22.2135
00763U,2020-04-20,16.22,16.22,135000.0,16.086000000000002,15.416999999999998
00770,2020-04-20,23.91,23.91,294000.0,23.664,21.867
00771,2020-04-20,18.27,18.27,119000.0,18.136,16.682
00774B,2020-04-20,39.4356,40.86,5000.0,39.45488,39.23914499999999
00775B,2020-04-20,44.8927,45.9,2000.0,44.391859999999994,41.598020000000005
00783,2020-04-20,18.02,18.02,1033533.0,17.886000000000003,17.535999999999998
00830,2020-04-20,16.25,16.25,2322474.0,16.1,14.785499999999999
00850,2020-04-20,20.75,20.75,2349823.0,20.522,19.563
00851,2020-04-20,20.91,20.91,22000.0,20.526,18.925500000000003
