identifier,date_,open_,close_,volume_,MA_5,MA_20
2466,2020-06-23,29.3,28.5,126000.0,29.110000000000003,28.905
2467,2020-06-23,27.95,27.45,835750.0,28.339999999999996,29.875
2468,2020-06-23,15.5,15.0,1519256.0,15.720000000000002,13.9375
2471,2020-06-23,23.15,22.9,363002.0,23.070000000000004,22.244999999999997
2472,2020-06-23,43.65,43.6,1093144.25,43.60002,43.08252
2474,2020-06-23,224.0,222.5,3588436.0,223.1,222.0
2476,2020-06-23,20.15,20.15,69700.0,20.09,20.244999999999997
2477,2020-06-23,23.05,22.6,125000.0,21.96,21.805
2478,2020-06-23,79.6,79.9,5768586.0,79.74,80.55499999999999
2498,2020-06-23,30.95,30.6,4580952.0,30.8,30.375
2480,2020-06-23,67.8,66.6,1166363.0,69.32000000000001,71.425
2481,2020-06-23,28.9,28.15,6076572.0,28.660000000000004,27.7825
2482,2020-06-23,11.85,11.55,272100.0,11.830000000000002,11.514999999999999
2483,2020-06-23,19.35,19.15,44372.0,19.3,19.479999999999997
2484,2020-06-23,20.4,20.2,669410.0,20.43,20.939999999999998
2485,2020-06-23,19.95,19.25,2604147.0,19.0,17.2775
2486,2020-06-23,7.33,7.28,915377.0,7.272,7.349499999999999
2488,2020-06-23,28.7,28.6,81272.0,28.880000000000003,28.839999999999996
2489,2020-06-23,8.06,7.93,3014621.0,7.901999999999999,7.625
2491,2020-06-23,7.93,7.96,102119.0,7.812,7.9485
2492,2020-06-23,190.0,189.5,8566253.0,189.2,192.05
2493,2020-06-23,35.9,35.4,1029632.0,35.29,35.13
2495,2020-06-23,13.1,13.2,478100.0,13.02,12.397499999999999
2496,2020-06-23,78.6143,76.8526,24109.0,78.1298,78.0197
2637,2020-06-23,25.0,24.85,2494044.4,24.580000000000002,23.815
2499,2020-06-23,4.12,4.12,0.0,4.12,4.12
2501,2020-06-23,20.1,19.95,485856.0,20.03,20.28
2504,2020-06-23,14.85,14.6,9029724.42,14.25,14.275
2505,2020-06-23,23.6,23.3,1879095.22,23.03,23.189999999999998
2506,2020-06-23,9.4,9.39,135748.0,9.336000000000002,9.086000000000002
2509,2020-06-23,21.25,21.5,33038.5,21.390000000000008,21.08
2511,2020-06-23,10.25,10.1,2857330.0,9.848,9.787
2514,2020-06-23,14.95,14.85,129727.0,14.62,14.3475
2515,2020-06-23,7.17,7.11,2919057.0,7.116,6.984999999999999
2516,2020-06-23,5.15,5.11,460561.0,5.164000000000001,4.9705
2520,2020-06-23,31.8,30.9,4397736.0,31.21,30.584999999999997
2524,2020-06-23,36.25,35.6,792190.0,33.730000000000004,32.435
2527,2020-06-23,21.35,21.15,240188.0,21.169999999999998,20.667499999999997
2528,2020-06-23,20.9,20.85,63001.0,20.970000000000006,20.5075
2530,2020-06-23,18.6,17.85,1088897.39,18.160000000000004,16.96251
2534,2020-06-23,18.55,18.4,633476.8,18.43,18.2125
2535,2020-06-23,22.6,22.55,1179329.0,22.700000000000003,22.3125
2536,2020-06-23,23.7,23.75,255200.0,23.530000000000005,23.7425
2537,2020-06-23,9.99,9.98,1224898.0,9.91,9.9735
2538,2020-06-23,10.3,10.25,463287.0,10.2,10.275
2539,2020-06-23,34.3999,34.3999,194748.84,34.339999999999996,34.274995000000004
2540,2020-06-23,34.0,34.05,22000.0,34.10000000000001,32.82000000000001
2542,2020-06-23,44.0,43.9,2563947.02,44.029999999999994,44.94
2543,2020-06-23,6.78,6.67,138286.0,6.572,6.5295000000000005
2545,2020-06-23,35.0,35.0,194000.0,34.67999999999999,35.0825
2546,2020-06-23,43.5,43.2,223304.0,43.37,41.44
2547,2020-06-23,10.55,10.4,1113371.0,10.175999999999998,10.0485
2548,2020-06-23,86.5,86.2,971767.0,86.32000000000001,92.015
2597,2020-06-23,65.2,64.5,103000.0,65.10000000000001,64.615
2601,2020-06-23,10.1,9.95,2052316.35,10.002000000000006,9.8175
2603,2020-06-23,10.85,10.75,15189400.0,11.05,11.1075
