identifier,date_,open_,close_,volume_,MA_5,MA_20
00657K,2020-03-19,6.67,6.67,100.0,6.862,8.292
00660,2020-03-19,17.63,16.5,53000.0,18.077999999999996,22.6565
00661,2020-03-19,20.85,20.58,52000.0,21.848,26.032
00662,2020-03-19,27.71,27.14,593849.0,28.052,32.641
00663L,2020-03-19,25.72,23.25,1375000.0,29.884000000000004,39.214
00664R,2020-03-19,15.06,15.74,17057003.0,14.209999999999999,12.5265
00665L,2020-03-19,15.8,15.75,1037000.0,18.294,22.8275
00666R,2020-03-19,15.23,16.44,184000.0,14.831999999999999,13.6915
00668,2020-03-19,22.1,21.16,697101.0,22.988,27.5485
00668K,2020-03-19,7.04,7.04,100.0,7.482000000000001,9.0545
00669R,2020-03-19,15.8,16.33,19585000.0,15.306000000000001,12.989500000000001
00670L,2020-03-19,27.8,26.12,7379040.0,28.119999999999997,39.669
00671R,2020-03-19,12.6,13.06,6065000.0,12.72,11.286
00673R,2020-03-19,28.69,30.44,19227000.0,24.602,19.261
00674R,2020-03-19,16.75,16.96,1130000.0,16.253999999999998,15.510499999999999
00675L,2020-03-19,11.41,10.23,4045100.0,12.914000000000001,17.0105
00676R,2020-03-19,8.13,8.51,26033000.0,7.726000000000001,6.792
00677U,2020-03-19,12.44,14.2,982552187.0,10.108,5.821
00678,2020-03-19,18.96,18.91,628102.0,19.35,22.389000000000003
00680L,2020-03-19,27.28,26.54,1474000.0,31.21999999999999,30.6495
00681R,2020-03-19,14.1,14.33,922000.0,13.312000000000001,13.759
00682U,2020-03-19,20.41,20.44,143000.0,19.706,19.453
00683L,2020-03-19,21.01,21.46,501000.0,20.09,19.7085
00684R,2020-03-19,17.69,17.53,27000.0,18.034,18.266
00685L,2020-03-19,9.99,9.24,1108000.0,11.232000000000001,14.957999999999998
00686R,2020-03-19,8.92,9.34,4370000.0,8.42,7.412000000000001
00688L,2020-03-19,27.57,27.16,39000.0,31.764,31.079499999999996
00689R,2020-03-19,14.2,14.67,107000.0,13.563999999999998,14.035000000000002
00690,2020-03-19,18.23,17.41,232220.0,19.310000000000002,21.89
00692,2020-03-19,18.38,17.65,7371086.0,19.613999999999997,21.998
00693U,2020-03-19,13.3,13.23,1942060.0,13.234,14.114500000000001
00700,2020-03-19,17.0,15.88,159279.0,17.406,19.073500000000003
00701,2020-03-19,17.3,16.66,9589404.0,18.552,20.695500000000003
00702,2020-03-19,14.62,13.99,387163.0,15.187999999999999,18.5535
00703,2020-03-19,17.67,17.02,260000.0,18.338,20.183500000000002
00706L,2020-03-19,17.1,16.99,147000.0,17.734,17.516
00707R,2020-03-19,19.77,19.87,10000.0,19.426,19.6715
00708L,2020-03-19,21.16,20.71,15135000.0,22.44,25.1135
00709,2020-03-19,14.37,13.61,230000.0,14.709999999999999,18.3275
00710B,2020-03-19,16.8,15.92,523331.0,17.720000000000002,19.4985
00711B,2020-03-19,17.72,18.2,759600.0,19.548000000000002,22.274499999999996
00712,2020-03-19,10.02,7.99,1505400.0,12.658,16.836999999999996
00713,2020-03-19,25.88,24.13,349500.0,27.125999999999998,30.201999999999998
00714,2020-03-19,15.23,14.61,131000.0,16.692,20.6445
00715L,2020-03-19,3.03,2.98,149798000.0,4.636,11.7915
00717,2020-03-19,13.8,12.48,7912405.0,15.55,18.2425
00728,2020-03-19,16.0,14.5,987631.0,16.57,18.797500000000003
00730,2020-03-19,14.0,13.19,1756288.0,14.969999999999999,17.0395
00731,2020-03-19,38.7,36.33,156150.0,40.58200000000001,44.828500000000005
00732,2020-03-19,38.33,38.33,1000.0,38.482,38.695
00733,2020-03-19,15.53,14.32,265008.0,16.312,19.223999999999997
00735,2020-03-19,16.0,15.5,30000.0,17.094,19.5805
00736,2020-03-19,15.12,14.2,33000.0,15.656,18.3555
00737,2020-03-19,15.7,15.2,820183.0,16.764,20.577
00738U,2020-03-19,13.6,13.3,4234071.0,15.236,18.5375
00739,2020-03-19,19.65,18.81,1302154.0,20.188,21.3465
00742,2020-03-19,17.13,17.42,14000.0,18.357999999999997,19.7485
00743,2020-03-19,19.61,18.9,19134.0,20.522,21.835
00752,2020-03-19,21.0,19.88,3020300.0,21.477999999999998,23.511499999999998
00753L,2020-03-19,19.01,16.68,412000.0,19.582,24.348999999999997
00757,2020-03-19,18.89,18.02,562000.0,20.107999999999997,24.585500000000003
00762,2020-03-19,19.02,18.3,785100.0,19.845999999999997,23.969
00763U,2020-03-19,14.38,13.94,209000.0,16.048,17.323500000000003
00770,2020-03-19,19.0,19.2,94000.0,19.668,23.2865
00771,2020-03-19,13.9,12.24,493260.0,15.828,19.074
00774B,2020-03-19,40.75,40.75,2000.0,40.824,40.69199999999999
00775B,2020-03-19,38.5,38.5,2000.0,40.846,45.644999999999996
00783,2020-03-19,17.06,17.04,1274893.0,17.806,19.1285
008201,2020-03-19,81.0,81.5,700.0,97.22999999999999,100.225
00830,2020-03-19,12.1,11.9,3109396.0,13.079999999999998,15.860999999999999
00850,2020-03-19,17.8,17.25,9801033.0,18.962,21.366
00851,2020-03-19,16.0,16.52,55000.0,17.857999999999997,20.8005
00852L,2020-03-19,7.89,7.13,29213000.0,8.502,13.24
00861,2020-03-19,16.6,16.86,15832884.0,17.14,19.5385
00865B,2020-03-19,39.32,39.85,370000.0,39.248000000000005,39.472
00866,2020-03-19,14.72,14.62,50000.0,15.052000000000001,18.116
01001T,2020-03-19,16.05,16.05,1261000.0,16.259999999999998,16.478
01002T,2020-03-19,17.0,16.32,964862.0,17.258,17.666
01003T,2020-03-19,18.56,18.25,516198.0,18.131999999999998,18.5365
01004T,2020-03-19,14.05,14.01,542000.0,14.264000000000001,14.217500000000001
01007T,2020-03-19,16.94,16.56,754000.0,17.262,17.5185
1101,2020-03-19,34.9,33.6,38492332.37,37.89,41.2825
1102,2020-03-19,35.55,35.65,19288242.0,38.620000000000005,42.6375
1103,2020-03-19,14.6,13.5,4177289.0,15.37,18.585
1104,2020-03-19,14.8,13.95,1096789.0,15.439999999999998,17.1025
1108,2020-03-19,5.71,5.45,438130.0,6.255999999999999,7.226999999999999
1109,2020-03-19,13.95,13.65,867606.0,14.6,16.4575
1110,2020-03-19,14.75,14.7,277659.0,15.39,16.2475
1305,2020-03-19,12.15,11.65,5653886.68,14.680000000000001,18.1525
1201,2020-03-19,16.95,15.8,4675776.0,17.530000000000005,20.555
1203,2020-03-19,25.15,25.5,333171.0,25.16,26.3625
1210,2020-03-19,33.4,32.0,5346375.0,35.16,38.8325
1213,2020-03-19,5.08,5.07,57401.0,5.244000000000001,5.7475000000000005
1215,2020-03-19,50.5,47.65,1816524.0,52.760000000000005,59.529999999999994
1216,2020-03-19,61.5,62.9,19234180.0,64.58,70.685
1217,2020-03-19,6.11,6.6,14978360.0,6.050000000000001,7.1075
1218,2020-03-19,18.8,19.0,3864375.0,19.96,23.3825
1219,2020-03-19,18.3,17.5,108005.0,17.69,17.927500000000002
1220,2020-03-19,9.33,9.16,243000.0,9.501999999999999,10.1205
1225,2020-03-19,28.5,31.8,259024.0,28.829999999999995,32.015
1227,2020-03-19,54.8,55.8,5047285.0,54.760000000000005,63.705
1229,2020-03-19,31.2501,29.3,8683174.35,32.35,36.612495
1231,2020-03-19,33.9,32.2,1019431.35,34.660000000000004,39.3775
1232,2020-03-19,99.7,92.8,682200.0,105.44000000000001,117.93499999999999
1233,2020-03-19,32.95,31.05,89280.0,33.650000000000006,36.9325
1234,2020-03-19,29.0,27.8,241245.0,29.779999999999994,31.8
1235,2020-03-19,22.9999,21.7,40563.7,23.53996,23.109985
1236,2020-03-19,10.05,10.0,81765.0,11.09,12.557500000000001
1256,2020-03-19,174.0,159.5,277269.0,180.5,197.95
1301,2020-03-19,67.0,66.6,27553547.0,75.46,87.47
1307,2020-03-19,16.55,15.45,481446.0,17.410000000000004,20.6475
1303,2020-03-19,50.0,47.3,23200369.0,57.09999999999999,65.31
1304,2020-03-19,9.1,8.55,5009378.0,9.742,11.448
1308,2020-03-19,13.545,13.02,2818509.0,14.227500000000001,14.912625
1309,2020-03-19,7.47,6.92,1641001.17,7.800000000000002,9.0305
1310,2020-03-19,13.0,12.55,5297467.0,14.459999999999999,17.325
1312,2020-03-19,11.3,10.65,8793521.0,12.450000000000003,15.3175
1312A,2020-03-19,30.0,28.5,50000.0,31.590000000000003,33.292500000000004
1313,2020-03-19,7.65,7.21,5611550.0,7.997999999999999,9.412
1314,2020-03-19,6.75,6.46,36991500.0,6.76,7.765000000000001
1449,2020-03-19,9.99,9.05,486956.89,10.206,11.1715
1315,2020-03-19,42.7,41.0,1001518.31,43.63,48.440000000000005
1316,2020-03-19,8.18,7.58,1465063.0,8.869999999999997,11.452500000000002
1319,2020-03-19,28.2,26.7,3403933.0,31.01,37.28
1321,2020-03-19,22.0,21.15,1077001.0,23.77,28.6775
1323,2020-03-19,27.95,25.55,639080.0,29.389999999999997,32.045
1324,2020-03-19,7.51,7.26,114000.0,7.804000000000004,8.957500000000001
1325,2020-03-19,37.5,35.85,10949800.0,37.37,35.807500000000005
1326,2020-03-19,58.9,59.3,17934468.0,66.66,77.49
1337,2020-03-19,3.4,3.29,1787143.0,3.6800000000000006,4.673
1338,2020-03-19,34.1,31.85,941150.0,39.290000000000006,52.527499999999996
1339,2020-03-19,31.7,29.5,606001.0,34.92,43.56
1340,2020-03-19,8.4,7.61,895059.0,9.222,11.9005
1402,2020-03-19,21.55,21.15,22059939.0,22.78,26.74
1409,2020-03-19,9.31,8.77,4632602.0,9.790000000000001,11.595
1451,2020-03-19,15.8,14.6,472312.0,17.160000000000004,19.44
1410,2020-03-19,27.5,27.05,168850.0,28.089999999999996,28.375
1413,2020-03-19,6.7,6.03,441005.0,6.8260000000000005,8.232499999999998
1414,2020-03-19,5.33,4.92,527687.0,5.516000000000001,6.4625
1416,2020-03-19,9.21,9.4,968348.0,10.362,11.853
1417,2020-03-19,7.18,6.92,386209.0,7.868000000000004,9.346
1418,2020-03-19,6.27,6.27,25265.0,6.1579999999999995,6.396
1419,2020-03-19,35.75,35.7,24587.0,37.5,39.565
1423,2020-03-19,9.0,9.0,85600.0,9.014000000000001,9.891
1432,2020-03-19,3.63,3.89,361387.02,4.214000000000003,5.336499999999999
1434,2020-03-19,27.7,27.95,4528922.0,28.9,32.260000000000005
1435,2020-03-19,6.9,6.48,935110.0,6.804,8.5715
1436,2020-03-19,34.0,32.65,246650.0,35.55,37.875
1437,2020-03-19,17.8,16.2,1195281.0,18.570000000000004,21.4375
1438,2020-03-19,10.8,10.5,56222.0,10.74,12.0175
1439,2020-03-19,28.6,25.8,757501.0,29.79,32.410000000000004
1440,2020-03-19,7.55,7.21,4372301.0,8.274,9.615
1441,2020-03-19,5.42,5.41,723176.0,6.51,8.258500000000002
1442,2020-03-19,15.0,14.0,1185314.0,15.219999999999999,17.035000000000004
1443,2020-03-19,8.65,8.56,239697.0,8.790000000000001,9.113
1444,2020-03-19,6.49,5.9,3066786.0,6.845999999999999,8.342
1445,2020-03-19,6.09,5.65,343101.0,6.305999999999999,6.869
1446,2020-03-19,20.1,19.0,600000.0,22.000000000000004,28.357499999999998
1447,2020-03-19,4.82,4.51,2876569.0,5.0920000000000005,6.125500000000001
1539,2020-03-19,12.4,11.25,286000.0,13.470000000000002,16.865
1452,2020-03-19,16.0,14.7,1362740.0,17.03,18.005
1453,2020-03-19,6.26,5.9,128383.32,6.7100000000000035,7.6995000000000005
1454,2020-03-19,6.82,6.7,418001.0,6.798,7.4704999999999995
1455,2020-03-19,4.91,4.44,3182182.0,5.1979999999999995,6.4885
1456,2020-03-19,6.25,5.63,99000.0,6.816,9.2515
1457,2020-03-19,9.6,9.32,1367697.0,10.550000000000004,12.790000000000001
1459,2020-03-19,5.6,5.28,414402.0,5.938,6.588500000000001
1460,2020-03-19,5.4,4.96,1681961.0,5.694,7.294
1463,2020-03-19,10.2,9.24,740000.0,10.64,12.235
1464,2020-03-19,16.95,15.95,2321677.0,18.21,21.7725
1465,2020-03-19,14.2,13.1,308400.0,14.25,15.15
1466,2020-03-19,5.82,5.99,138080.0,6.1179999999999986,7.292
1467,2020-03-19,6.69,6.03,1254020.0,6.7299999999999995,7.346499999999999
1468,2020-03-19,8.88,8.6,7000.0,9.084,9.7215
1470,2020-03-19,17.0,17.05,5000.0,17.840000000000003,20.0025
1471,2020-03-19,1.47,1.46,186049.0,1.592,2.0940000000000003
1472,2020-03-19,12.75,12.75,66026.0,15.780000000000001,21.860000000000003
1473,2020-03-19,23.0,21.15,487439.0,23.57,28.5375
1474,2020-03-19,8.15,7.48,693001.0,8.318,9.6465
1476,2020-03-19,232.0,217.5,1893369.0,258.7,331.075
1477,2020-03-19,110.0,101.0,3632387.0,115.3,138.3
1503,2020-03-19,39.5,39.05,338128.0,39.650000000000006,42.775
1504,2020-03-19,24.3,24.1,9453475.0,24.100000000000005,26.022499999999997
1506,2020-03-19,9.8,9.7,256035.0,10.360000000000001,12.0275
1507,2020-03-19,56.0,57.3,295505.0,55.6,57.915
1512,2020-03-19,2.8,2.57,144191.0,3.1140000000000008,3.7620000000000005
1513,2020-03-19,21.65,19.7,6380618.0,21.830000000000002,25.01
1514,2020-03-19,14.5,13.5,2840984.99,15.52,18.642500000000002
1515,2020-03-19,43.6,40.45,1079126.0,44.989999999999995,54.6375
1516,2020-03-19,13.6,12.6,116538.01,14.320000000000002,16.155
1517,2020-03-19,6.07,5.78,471001.0,6.959999999999999,8.318000000000001
