identifier,date_,open_,close_,volume_,MA_5,MA_20
00657K,2020-04-14,8.08,8.08,100.0,8.004,7.511
00660,2020-04-14,20.5,20.68,183000.0,20.336000000000002,19.240000000000002
00661,2020-04-14,24.68,24.68,1000.0,24.544,23.362
00662,2020-04-14,32.08,32.66,1805054.0,31.583999999999996,29.672000000000004
00663L,2020-04-14,33.54,35.05,583000.0,33.186,30.2425
00664R,2020-04-14,12.83,12.5,10641000.0,10.288,13.059000000000001
00665L,2020-04-14,20.28,21.04,166000.0,20.492,19.132
00666R,2020-04-14,13.8,13.74,87000.0,13.852,14.542999999999997
00668,2020-04-14,25.37,25.88,312249.0,25.036,23.4755
00668K,2020-04-14,8.56,8.56,100.0,8.331999999999999,7.7405
00669R,2020-04-14,13.01,12.76,17604000.0,13.122,14.495999999999999
00670L,2020-04-14,36.37,37.71,3923063.0,34.916000000000004,30.875
00671R,2020-04-14,10.64,10.44,5003000.0,10.886000000000001,11.812000000000001
00673R,2020-04-14,25.41,25.57,2576000.0,24.880000000000003,26.413999999999998
00674R,2020-04-14,14.0,13.87,2600000.0,14.356,15.3
00675L,2020-04-14,14.71,15.31,1079000.0,14.546000000000001,13.267500000000002
00676R,2020-04-14,6.91,6.77,11391000.0,6.95,7.411499999999999
00677U,2020-04-14,7.39,7.01,342145358.0,7.728,9.0935
00678,2020-04-14,22.18,22.49,845173.0,21.928,19.485500000000002
00680L,2020-04-14,32.5,32.38,156000.0,33.016,32.439499999999995
00681R,2020-04-14,12.79,12.82,39000.0,12.693999999999999,12.9265
00682U,2020-04-14,19.78,19.78,4000.0,19.878,19.941499999999998
00683L,2020-04-14,20.13,20.0,13000.0,20.314,20.616500000000002
00684R,2020-04-14,18.11,18.09,11000.0,18.072,17.8825
00685L,2020-04-14,12.9,13.24,17000.0,12.738000000000001,11.649
00686R,2020-04-14,7.55,7.36,1207000.0,7.598000000000001,8.0945
00688L,2020-04-14,32.96,33.01,117000.0,33.634,33.0685
00689R,2020-04-14,13.08,13.09,102000.0,13.004,13.1665
00690,2020-04-14,20.24,20.64,208310.0,20.228,19.4485
00692,2020-04-14,20.44,20.85,2682479.0,20.418,19.7025
00693U,2020-04-14,13.84,13.83,3160600.0,13.918000000000001,13.913
00700,2020-04-14,18.34,18.5,113000.0,18.25,17.717000000000002
00701,2020-04-14,19.1,19.53,2048891.0,18.988,18.432
00702,2020-04-14,16.21,16.39,28000.0,15.882000000000001,14.984
00703,2020-04-14,19.71,19.83,160100.0,19.604,18.896
00706L,2020-04-14,17.39,17.4,158000.0,17.104,17.068
00707R,2020-04-14,19.57,19.57,1000.0,19.658,19.64
00708L,2020-04-14,29.17,29.34,14836083.0,27.634000000000004,24.923
00709,2020-04-14,16.97,17.17,124000.0,16.84,15.796000000000001
00710B,2020-04-14,18.47,18.53,273500.0,17.910000000000004,17.149
00711B,2020-04-14,20.2,20.24,121000.0,19.844,19.2755
00712,2020-04-14,10.32,10.14,10025600.0,9.32,9.4355
00713,2020-04-14,28.6,29.05,77268.0,28.482,27.097500000000004
00714,2020-04-14,17.91,18.22,227150.0,17.844,16.392
00715L,2020-04-14,6.4,6.49,89005845.0,6.300000000000001,4.7165
00717,2020-04-14,16.34,16.45,1428534.0,16.082,15.2895
00728,2020-04-14,17.07,17.38,601164.0,17.1,16.398
00730,2020-04-14,15.5,15.89,761866.0,15.579999999999998,14.819999999999999
