identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-12-14,33.0,33.0,102000.0,24.395999999999997,22.036
00660,2020-12-14,24.63,24.63,97000.0,24.832,24.566499999999998
00661,2020-12-14,33.22,33.22,16000.0,32.91799999999999,32.888999999999996
00662,2020-12-14,44.92,44.92,196944.0,45.220000000000006,44.79
00663L,2020-12-14,74.65,74.65,1101000.0,75.14000000000001,71.67
00664R,2020-12-14,8.28,8.28,3645800.0,8.244,8.4495
00665L,2020-12-14,23.39,23.39,353000.0,23.522,24.1245
00666R,2020-12-14,11.94,11.94,196000.0,11.89,11.811
00668,2020-12-14,30.72,30.72,23520.0,30.668,30.619500000000006
00668K,2020-12-14,10.9,10.9,100.0,10.861999999999998,10.7635
00669R,2020-12-14,9.39,9.39,2367000.0,9.418000000000001,9.527000000000001
00670L,2020-12-14,76.3,76.3,423028.0,77.08000000000001,74.5975
00671R,2020-12-14,6.73,6.73,1599000.0,6.694,6.817
00673R,2020-12-14,25.4,25.4,217000.0,25.895999999999997,26.927999999999997
00674R,2020-12-14,13.19,13.19,83000.0,13.084,13.1905
00675L,2020-12-14,32.1,32.1,1890000.0,32.348,30.862000000000002
00676R,2020-12-14,4.51,4.51,4711000.0,4.484,4.5920000000000005
00677U,2020-12-14,3.85,3.85,70834100.0,3.832,3.8775
00678,2020-12-14,27.25,27.25,354031.0,27.07,26.310000000000002
00680L,2020-12-14,29.14,29.14,138000.0,28.874000000000002,29.347499999999997
00681R,2020-12-14,12.69,12.69,62000.0,12.746,12.695
00682U,2020-12-14,18.09,18.09,10000.0,18.1,18.244
00683L,2020-12-14,16.76,16.76,207000.0,16.734,17.062
00684R,2020-12-14,19.19,19.19,0.0,19.204,19.028
00685L,2020-12-14,28.23,28.23,19000.0,28.444,27.097500000000004
00686R,2020-12-14,4.91,4.91,296000.0,4.888,5.013
00688L,2020-12-14,29.27,29.27,105000.0,29.002,29.4945
00689R,2020-12-14,13.06,13.06,100000.0,13.13,13.068999999999999
00690,2020-12-14,27.43,27.43,0.0,27.577999999999996,27.278605
00692,2020-12-14,29.39,29.39,2171178.0,29.606,28.904500000000002
00693U,2020-12-14,17.99,17.99,2065000.0,17.854,18.064999999999998
00700,2020-12-14,18.75,18.75,127000.0,18.901999999999997,19.2975
00701,2020-12-14,21.56,21.56,1529133.0,21.476,21.531
00702,2020-12-14,17.55,17.55,12282.0,17.598,17.436500000000002
00703,2020-12-14,24.61,24.61,36000.0,24.756,25.020999999999997
00706L,2020-12-14,18.03,18.03,0.0,17.990000000000002,18.022
00707R,2020-12-14,18.77,18.77,0.0,18.77,18.741000000000003
00708L,2020-12-14,28.52,28.52,1311000.0,29.014,28.774
00709,2020-12-14,20.78,20.78,102401.0,20.788,20.655
00710B,2020-12-14,18.59,18.59,1440050.0,18.40984,18.424680000000002
00711B,2020-12-14,21.89,21.89,176000.0,21.7546,21.961284999999997
00712,2020-12-14,12.57,12.57,1720210.0,12.47424,12.256174999999999
00713,2020-12-14,34.16,34.16,41000.0,34.186,34.1845
00714,2020-12-14,18.37,18.37,203216.0,18.470000000000002,18.698
00715L,2020-12-14,4.58,4.58,53374800.0,4.414,4.1465
00717,2020-12-14,16.76,16.76,678610.0,16.791999999999998,16.811
00728,2020-12-14,24.9,24.9,208041.0,25.09,24.628999999999998
00730,2020-12-14,17.89,17.89,343728.0,17.966,17.654500000000002
00731,2020-12-14,47.95,47.95,1022000.0,47.90599999999999,47.4795
00732,2020-12-14,39.0,39.0,140025.0,39.04600000000001,39.2
00733,2020-12-14,26.04,26.04,217000.0,26.296,25.5625
00735,2020-12-14,29.5,29.5,151000.0,29.724,28.3995
00736,2020-12-14,22.07,22.07,110451.0,22.092000000000002,21.8835
00737,2020-12-14,29.65,29.65,90535.0,29.724,28.9495
00738U,2020-12-14,25.05,25.05,2172000.0,25.41,25.1125
00739,2020-12-14,26.61,26.61,182767.0,26.78,26.708
00742,2020-12-14,20.4556,21.44,111010.0,20.518580000000004,20.55581
00743,2020-12-14,27.18,27.18,123000.0,27.372000000000003,27.700499999999998
00752,2020-12-14,29.67,29.67,2094190.0,29.715999999999998,30.1435
00753L,2020-12-14,36.6,36.6,438000.0,37.256,38.0755
00757,2020-12-14,41.58,41.58,628470.0,41.525999999999996,40.705
00762,2020-12-14,34.39,34.39,81000.0,34.498000000000005,33.9
00763U,2020-12-14,23.29,23.29,277000.0,23.138,22.381999999999998
00770,2020-12-14,31.48,31.48,63000.0,31.718,31.565999999999995
00771,2020-12-14,19.1,19.1,54275.0,19.131999999999998,19.200499999999998
00774B,2020-12-14,38.35,38.35,108000.0,38.519999999999996,38.601
00775B,2020-12-14,44.8,44.8,102000.0,44.88,45.291
00783,2020-12-14,21.2,21.2,877000.0,21.538,21.7955
008201,2020-12-14,128.0,128.0,500.0,129.17,126.69250000000002
00830,2020-12-14,24.39,24.39,578100.0,24.846000000000004,24.102
00850,2020-12-14,28.3,28.3,1651614.0,28.456,27.915499999999998
00851,2020-12-14,27.73,27.73,50035.0,27.872000000000003,27.799
00852L,2020-12-14,16.07,16.07,1724000.0,15.984,15.773999999999997
00861,2020-12-14,25.82,25.82,1414700.0,26.106,25.6205
00865B,2020-12-14,36.9,36.9,308007.0,36.962,37.384499999999996
00866,2020-12-14,21.83,21.83,57000.0,21.832,21.872999999999998
00875,2020-12-14,27.94,27.94,671738.0,27.810000000000002,27.043
00876,2020-12-14,25.35,25.35,3620016.0,25.72,25.0115
