identifier,date_,open_,close_,volume_,MA_5,MA_20
00657K,2020-02-17,9.79,9.79,100.0,9.858,9.816500000000001
00660,2020-02-17,27.2,27.22,7000.0,27.076,26.710500000000003
00662,2020-02-17,37.24,37.59,210000.0,36.976,35.588499999999996
00663L,2020-02-17,45.35,45.54,22000.0,45.418000000000006,45.835499999999996
00664R,2020-02-17,11.57,11.55,1540000.0,11.57,11.535
00665L,2020-02-17,25.98,26.6,115000.0,25.896000000000004,26.543
00666R,2020-02-17,12.81,12.81,0.0,12.808000000000002,12.7735
00668,2020-02-17,31.95,31.91,3000.0,31.862000000000002,31.523000000000003
00668K,2020-02-17,10.66,10.66,100.0,10.638000000000002,10.5095
00669R,2020-02-17,11.03,11.02,902000.0,11.065999999999999,11.215
00670L,2020-02-17,52.8,53.2,939000.0,52.14,48.581
00671R,2020-02-17,9.88,9.84,965000.0,9.940000000000001,10.333
00673R,2020-02-17,15.26,15.22,6509001.0,15.575999999999999,14.782499999999999
00674R,2020-02-17,15.85,15.89,46000.0,15.966,16.052
00675L,2020-02-17,19.71,19.78,141000.0,19.666,19.964999999999996
00676R,2020-02-17,6.28,6.25,1115000.0,6.2700000000000005,6.2535
00677U,2020-02-17,2.51,2.47,78928910.0,2.56,2.658
00678,2020-02-17,23.79,23.81,357000.0,23.762,23.5165
00680L,2020-02-17,26.19,26.05,186000.0,25.977999999999998,25.089999999999996
00681R,2020-02-17,15.06,15.08,15000.0,15.107999999999999,15.372499999999999
00682U,2020-02-17,19.56,19.57,80000.0,19.562,19.386
00683L,2020-02-17,20.07,20.08,42000.0,20.014000000000003,19.603
00684R,2020-02-17,18.06,18.07,41000.0,18.122,18.3635
00685L,2020-02-17,17.44,17.53,11000.0,17.428000000000004,17.578
00686R,2020-02-17,6.8,6.8,0.0,6.822,6.814
00688L,2020-02-17,26.33,26.39,136000.0,26.208,25.391
00689R,2020-02-17,15.37,15.37,104000.0,15.416,15.6955
00690,2020-02-17,23.8,23.68,210253.0,23.7,23.762
00692,2020-02-17,23.73,23.71,3133000.0,23.654,23.7725
00693U,2020-02-17,14.65,14.66,1294000.0,14.578,14.8535
00700,2020-02-17,20.4,20.54,115000.0,20.344,20.3995
00701,2020-02-17,21.9,21.89,2760000.0,21.866,22.82
00702,2020-02-17,21.32,21.32,5000.0,21.19,21.273000000000003
00703,2020-02-17,21.45,21.54,162000.0,21.324,21.302
00706L,2020-02-17,17.0,16.97,22000.0,16.988,17.1385
00707R,2020-02-17,20.13,20.13,1000.0,20.137999999999998,20.0955
00708L,2020-02-17,24.1,24.18,6364000.0,23.881999999999998,23.553
00709,2020-02-17,21.42,21.47,112000.0,21.396,21.347
00710B,2020-02-17,20.35,20.33,351190.0,20.270000000000003,20.2285
00711B,2020-02-17,22.86,22.89,104000.0,22.794,22.5415
00712,2020-02-17,19.32,19.36,312000.0,19.137999999999998,18.7575
00713,2020-02-17,31.86,31.89,72448.0,31.746,31.82
00714,2020-02-17,23.6,23.58,193000.0,23.16,22.5925
00715L,2020-02-17,18.18,18.09,892000.0,17.29,19.692999999999998
00717,2020-02-17,19.64,19.65,1488977.0,19.660000000000004,19.6965
00728,2020-02-17,20.38,20.39,1321000.0,20.298,20.798000000000002
00730,2020-02-17,18.28,18.27,534475.0,18.212,18.255000000000003
00731,2020-02-17,47.55,47.57,242050.0,47.470000000000006,47.684
00732,2020-02-17,38.58,38.58,100000.0,38.606,38.763
00733,2020-02-17,21.0,21.0,238563.0,20.904000000000003,20.924500000000002
00735,2020-02-17,21.75,21.74,153000.0,21.674,21.6165
00736,2020-02-17,20.5,20.51,135000.0,20.312,20.5445
00737,2020-02-17,24.24,24.22,342000.0,23.99,23.5865
00738U,2020-02-17,19.8,19.94,1781000.0,19.734,19.876
00739,2020-02-17,21.14,21.6,1391800.0,21.05,21.075
00742,2020-02-17,20.56,20.5,4000.0,20.398,20.526500000000002
00743,2020-02-17,21.41,21.84,342000.0,21.226000000000003,21.464499999999997
00752,2020-02-17,25.11,25.2,1906000.0,24.984,24.8125
00753L,2020-02-17,27.81,28.32,208000.0,27.432,27.533000000000005
00757,2020-02-17,27.78,27.96,275000.0,27.419999999999998,26.0195
00762,2020-02-17,28.04,28.08,357000.0,27.671999999999997,27.101
00763U,2020-02-17,18.07,18.08,14000.0,17.964,18.562
00770,2020-02-17,27.15,27.2,24000.0,26.916000000000004,26.345499999999998
00771,2020-02-17,20.84,20.94,90232.0,20.857999999999997,20.7665
00774B,2020-02-17,40.13,40.13,2000.0,40.226,39.964000000000006
00775B,2020-02-17,46.76,46.76,2000.0,46.584,46.051
00783,2020-02-17,18.66,19.06,2284000.0,18.509999999999998,18.335
008201,2020-02-17,101.45,101.75,1800.0,100.27,101.875
00830,2020-02-17,18.79,18.71,862500.0,18.444,17.981
00850,2020-02-17,23.05,23.01,3389500.0,22.972,23.035000000000004
00851,2020-02-17,23.32,23.43,41000.0,23.072,22.405
00852L,2020-02-17,18.54,18.61,44000.0,18.482000000000003,18.096
00861,2020-02-17,21.51,21.58,8331989.0,21.34,20.85
00865B,2020-02-17,39.35,39.36,27000.0,39.346,39.388999999999996
00866,2020-02-17,21.04,21.07,115000.0,20.948,20.6095
01001T,2020-02-17,16.28,16.27,19000.0,16.288000000000004,16.241
01002T,2020-02-17,17.7,17.7,171000.0,17.762,17.7285
01003T,2020-02-17,18.15,18.25,91000.0,18.03,17.983999999999998
01004T,2020-02-17,13.91,13.93,18000.0,13.939999999999998,13.892
1101,2020-02-17,42.8,43.0,10863521.76,42.779999999999994,43.0
1102,2020-02-17,46.6,46.95,5510177.0,46.13000000000001,46.7125
1103,2020-02-17,20.15,20.1,914743.0,19.97,20.7
1104,2020-02-17,18.1,18.05,219451.0,18.09,18.490000000000002
1108,2020-02-17,7.65,7.66,178226.0,7.781999999999999,7.955
1109,2020-02-17,17.4,17.35,357000.0,17.45,18.660000000000004
1110,2020-02-17,16.85,16.8,8003.0,16.880000000000003,17.0275
1305,2020-02-17,19.0,18.95,620699.1,19.04,19.7
1201,2020-02-17,21.85,22.9,4054016.0,21.780000000000005,22.677500000000002
1203,2020-02-17,26.8,26.9,148607.0,26.810000000000002,26.8625
1210,2020-02-17,40.7,40.95,976254.0,40.6,41.53
1213,2020-02-17,5.89,5.89,40090.0,5.922000000000001,5.992999999999999
1215,2020-02-17,62.0,61.7,754087.0,61.839999999999996,63.475
