identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-09-15,28.95,28.95,103000.0,13.648,13.587
00660,2020-09-15,23.3662,23.75,82000.0,23.3741,23.382975
00661,2020-09-15,29.58,29.58,4000.0,29.362000000000002,29.201500000000003
00662,2020-09-15,42.75,42.75,315598.0,42.642,44.119
00663L,2020-09-15,59.15,59.15,3240000.0,57.7,57.22249999999999
00664R,2020-09-15,9.38,9.38,2777000.0,9.492,9.528500000000001
00665L,2020-09-15,21.22,21.22,248000.0,20.928,22.037
00666R,2020-09-15,13.02,13.02,81000.0,13.156,12.851999999999999
00668,2020-09-15,29.56,29.56,44000.0,29.394,29.962
00668K,2020-09-15,10.08,10.08,100.0,10.008,10.181999999999999
00669R,2020-09-15,10.32,10.32,2054100.0,10.4,10.317
00670L,2020-09-15,64.95,64.95,978510.0,64.47,69.215
00671R,2020-09-15,7.5,7.5,5849000.0,7.544,7.353
00673R,2020-09-15,32.94,32.94,256000.0,32.894000000000005,30.314999999999998
00674R,2020-09-15,12.4,12.4,272000.0,12.548,12.571000000000002
00675L,2020-09-15,25.57,25.57,3339000.0,24.939999999999998,24.721
00676R,2020-09-15,5.09,5.09,2440000.0,5.151999999999999,5.1635
00677U,2020-09-15,4.77,4.77,84939838.0,4.9479999999999995,4.9585
00678,2020-09-15,25.4,25.4,462380.0,24.594,25.1
00680L,2020-09-15,31.87,31.87,15000.0,31.752,31.683999999999997
00681R,2020-09-15,12.48,12.48,0.0,12.486,12.519
00682U,2020-09-15,18.53,18.53,96000.0,18.572,18.551499999999997
00683L,2020-09-15,17.6,17.6,86000.0,17.727999999999998,17.67
00684R,2020-09-15,18.87,18.87,2000.0,18.826,18.9035
00685L,2020-09-15,22.52,22.52,229000.0,22.052,21.922
00686R,2020-09-15,5.55,5.55,136000.0,5.614,5.642
00688L,2020-09-15,32.25,32.25,104000.0,32.126,32.0945
00689R,2020-09-15,12.77,12.77,120000.0,12.804000000000002,12.8505
00690,2020-09-15,24.8474,25.57,340639.0,24.594720000000002,24.59229
00692,2020-09-15,26.77,26.77,2118527.0,26.478,26.442500000000003
00693U,2020-09-15,15.73,15.73,12875120.0,15.464000000000002,14.904000000000002
00700,2020-09-15,18.52,18.52,102096.0,18.412,18.9055
00701,2020-09-15,21.02,21.02,588724.0,20.979999999999997,21.0755
00702,2020-09-15,16.47,16.47,21000.0,16.374000000000002,16.506999999999998
00703,2020-09-15,23.94,23.94,89000.0,23.61,24.078500000000002
00706L,2020-09-15,17.68,17.68,43000.0,17.578,17.586
00707R,2020-09-15,19.17,19.17,1000.0,19.224,19.2255
00708L,2020-09-15,33.9,33.9,4952001.0,33.194,33.2525
00709,2020-09-15,19.96,19.96,106000.0,19.869999999999997,19.979000000000003
00710B,2020-09-15,18.4782,18.98,452100.0,18.552159999999997,18.581375
00711B,2020-09-15,22.2665,22.68,146065.0,22.28418,22.397595000000003
00712,2020-09-15,10.8866,11.31,2437706.0,10.83464,10.822155
00713,2020-09-15,31.8903,33.5,75600.0,31.808460000000004,31.723745
00714,2020-09-15,18.7934,18.9,37000.0,18.5886,18.686535
00715L,2020-09-15,3.28,3.28,43762999.0,3.5140000000000002,4.055999999999999
00717,2020-09-15,16.7108,16.88,589500.0,16.669220000000003,16.762775
00728,2020-09-15,22.08,22.08,291124.0,21.817999999999998,21.9725
00730,2020-09-15,16.6236,17.47,239333.0,16.5627,16.718285
00731,2020-09-15,45.4894,47.52,1012000.0,45.165839999999996,45.26924
00732,2020-09-15,38.88,38.88,100000.0,38.702,38.5555
00733,2020-09-15,24.188,24.55,223649.0,23.916059999999998,24.48458
00735,2020-09-15,25.08,25.08,118000.0,24.604,24.357999999999997
00736,2020-09-15,20.42,20.42,105000.0,20.204,20.3475
00737,2020-09-15,25.12,25.12,334678.0,24.844,25.304499999999997
00738U,2020-09-15,29.51,29.51,2233000.0,28.883999999999997,29.176
00739,2020-09-15,25.1473,25.65,290401.0,24.86884,25.35804
00742,2020-09-15,20.2171,21.19,627000.0,20.123579999999997,20.154604999999997
00743,2020-09-15,25.88,25.88,42389.0,25.53,26.092000000000002
00752,2020-09-15,28.32,28.32,533564.0,27.907999999999998,28.472
00753L,2020-09-15,33.58,33.58,561000.0,32.62,33.9565
00757,2020-09-15,38.02,38.02,844763.0,37.507999999999996,39.069
00762,2020-09-15,30.71,30.71,471267.0,30.538,31.1815
00763U,2020-09-15,20.45,20.45,250000.0,20.198,20.0735
00770,2020-09-15,30.1,30.1,45000.0,30.098000000000003,31.117
00771,2020-09-15,19.2,19.2,22473.0,19.172,19.2875
00774B,2020-09-15,38.0551,38.85,1302000.0,38.00616,38.072255
00775B,2020-09-15,45.5364,45.87,1402187.0,45.63968,45.701225
00783,2020-09-15,21.55,21.55,830700.0,21.413999999999998,22.1025
008201,2020-09-15,120.0,120.0,5900.0,118.41999999999999,118.7675
00830,2020-09-15,20.37,20.37,727386.0,20.188,20.7785
00850,2020-09-15,26.02,26.02,2119487.0,25.729999999999997,25.686500000000002
00851,2020-09-15,27.34,27.34,56000.0,27.274,28.095499999999998
00852L,2020-09-15,14.27,14.27,4124000.0,14.104,14.4685
00861,2020-09-15,23.55,23.55,1549416.0,23.368,23.773
00865B,2020-09-15,38.59,38.59,115450.0,38.628,38.7205
00866,2020-09-15,20.92,20.92,26000.0,20.778000000000002,20.973999999999997
00875,2020-09-15,25.97,25.97,1467210.0,25.962,26.7925
00876,2020-09-15,20.85,20.85,2075805.0,20.662,21.063
00878,2020-09-15,14.89,14.89,8655190.0,14.807999999999998,14.886000000000001
01001T,2020-09-15,18.4,18.4,69000.0,18.112000000000002,17.529000000000003
01002T,2020-09-15,18.45,18.45,219000.0,18.214,18.0845
01003T,2020-09-15,19.74,19.74,29000.0,19.7,19.696
01004T,2020-09-15,15.6123,15.8,228000.0,15.3791,15.167145
01007T,2020-09-15,18.7237,18.95,49000.0,18.5063,18.2652
1101,2020-09-15,42.7,42.7,11504420.0,42.59,43.1625
1102,2020-09-15,42.7,42.7,4435506.0,42.60000000000001,42.53
1103,2020-09-15,16.6,16.6,383648.0,16.630000000000003,16.515
1104,2020-09-15,19.65,19.65,525833.0,19.91,19.487500000000004
1108,2020-09-15,11.2,11.2,490250.0,11.32,10.915395
1109,2020-09-15,20.15,20.15,1228175.0,19.979999999999997,18.919999999999998
1110,2020-09-15,16.35,16.35,103500.0,16.3,16.28
1305,2020-09-15,22.0,22.0,29146020.0,20.919999999999998,19.7925
1201,2020-09-15,20.25,20.25,471732.0,20.2,20.4725
1203,2020-09-15,32.0,32.0,19301.0,31.53,30.926740000000002
1210,2020-09-15,43.6,43.6,1424373.0,43.529999999999994,44.979295
1213,2020-09-15,9.66,9.66,3099.0,9.792000000000002,9.8945
1215,2020-09-15,67.6,67.6,416950.0,67.34,69.33
1216,2020-09-15,66.0,66.0,6104522.0,66.02000000000001,66.295
1217,2020-09-15,7.76,7.76,5972179.0,7.816,7.8285
1218,2020-09-15,22.4,22.4,400212.0,22.45,22.825
1219,2020-09-15,18.9,18.9,174300.0,18.97,19.214999999999996
1220,2020-09-15,11.45,11.45,122021.0,11.47,11.505
1225,2020-09-15,32.85,32.85,103610.0,32.96,33.405
1227,2020-09-15,63.5,63.5,721327.0,63.54,63.675
1229,2020-09-15,40.8,40.8,2059763.0,40.91,42.155
1231,2020-09-15,41.9,41.9,234240.0,42.07,42.2125
1232,2020-09-15,119.5,119.5,53807.0,119.1,119.025
1233,2020-09-15,36.75,36.75,27000.0,36.769999999999996,36.845
1234,2020-09-15,32.7,32.7,169256.0,32.39,32.16
1235,2020-09-15,23.596,25.45,48634.45,23.39202,23.248335
