identifier,date_,open_,close_
2524,2020-11-20,38.35,38.75
2527,2020-11-20,18.1,18.25
2528,2020-11-20,25.95,25.65
2530,2020-11-20,14.65,14.45
2534,2020-11-20,17.45,17.4
2535,2020-11-20,26.75,26.5
2536,2020-11-20,23.6,23.55
2537,2020-11-20,9.93,9.85
2538,2020-11-20,9.85,9.87
2539,2020-11-20,31.25,31.25
2540,2020-11-20,68.0,67.9
2542,2020-11-20,43.15,43.25
2543,2020-11-20,6.94,6.95
2545,2020-11-20,39.6,39.45
2546,2020-11-20,48.35,48.2
2547,2020-11-20,10.6,10.55
2548,2020-11-20,88.1,87.8
2597,2020-11-20,62.7,63.0
2601,2020-11-20,9.24,9.24
2603,2020-11-20,21.8,22.55
2605,2020-11-20,15.15,15.1
2606,2020-11-20,30.05,29.95
2607,2020-11-20,14.95,15.0
2608,2020-11-20,40.8,41.0
2609,2020-11-20,12.7,12.8
2610,2020-11-20,9.14,9.1
2611,2020-11-20,7.2,7.29
2612,2020-11-20,27.0,27.0
2613,2020-11-20,17.95,19.0
2614,2020-11-20,17.35,17.45
2615,2020-11-20,37.2,36.75
2616,2020-11-20,31.1,31.1
2617,2020-11-20,17.4,17.3
2618,2020-11-20,12.6,12.6
2630,2020-11-20,15.95,15.85
2633,2020-11-20,31.5,31.4
2634,2020-11-20,29.0,28.9
2636,2020-11-20,37.75,37.55
2637,2020-11-20,22.15,22.3
2642,2020-11-20,34.2,33.9
2701,2020-11-20,11.8,11.8
2702,2020-11-20,16.7,16.6
2704,2020-11-20,30.15,29.95
2705,2020-11-20,22.4,22.1
2706,2020-11-20,13.8,13.85
2707,2020-11-20,139.5,138.5
2712,2020-11-20,48.2,48.2
2722,2020-11-20,27.55,27.65
2723,2020-11-20,149.5,143.0
2727,2020-11-20,120.5,118.0
2731,2020-11-20,73.5,73.2
2739,2020-11-20,25.4,25.4
2748,2020-11-20,42.1,42.45
2801,2020-11-20,17.9,17.8
2809,2020-11-20,38.9,38.95
2812,2020-11-20,11.0,11.0
2816,2020-11-20,19.9,19.9
2820,2020-11-20,14.85,14.95
2823,2020-11-20,20.5,20.4
2832,2020-11-20,20.15,20.15
2834,2020-11-20,9.86,9.89
2836,2020-11-20,10.2,10.25
2838,2020-11-20,10.4,10.4
2841,2020-11-20,7.44,7.42
2845,2020-11-20,10.8,10.85
2849,2020-11-20,15.5,15.45
2850,2020-11-20,38.6,38.7
2851,2020-11-20,22.1,22.1
2852,2020-11-20,13.05,13.05
2855,2020-11-20,15.25,15.35
2867,2020-11-20,8.48,8.43
2880,2020-11-20,18.55,18.4
2881,2020-11-20,45.1,44.9
2881A,2020-11-20,62.2,61.8
2882,2020-11-20,41.5,41.3
2883,2020-11-20,8.69,8.64
2884,2020-11-20,25.6,25.35
2885,2020-11-20,19.0,19.05
2886,2020-11-20,29.6,29.55
2887,2020-11-20,13.3,13.3
2888,2020-11-20,8.6,8.58
2889,2020-11-20,11.95,12.0
2890,2020-11-20,11.3,11.25
2891,2020-11-20,19.65,19.55
2892,2020-11-20,21.75,21.6
2897,2020-11-20,6.6,6.6
2901,2020-11-20,24.2,24.2
50,2020-11-20,114.15,114.0
51,2020-11-20,40.39,40.38
0052,2020-11-20,100.65,100.9
0053,2020-11-20,53.1,53.25
0054,2020-11-20,26.41,26.16
0055,2020-11-20,17.97,17.81
0056,2020-11-20,28.86,28.88
0057,2020-11-20,74.55,74.9
0061,2020-11-20,22.76,22.69
006203,2020-11-20,52.9,52.9
006204,2020-11-20,68.4,68.4
006205,2020-11-20,36.68,36.61
006206,2020-11-20,37.31,37.3
006207,2020-11-20,29.7,29.77
006208,2020-11-20,64.0,64.0
00625K,2020-11-20,8.48,8.48
00631L,2020-11-20,77.05,77.5
00632R,2020-11-20,7.6,7.57
00633L,2020-11-20,63.55,63.15
00634R,2020-11-20,4.29,4.3
00635U,2020-11-20,25.44,25.51
00636,2020-11-20,25.91,25.92
00636K,2020-11-20,9.07,9.07
