identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-12-31,33.8,33.8,143000.0,29.232,24.5275
00660,2020-12-31,25.73,25.73,305063.0,25.36,24.922
00661,2020-12-31,34.17,34.17,2100.0,33.739999999999995,33.185500000000005
00662,2020-12-31,46.43,46.43,51542.0,46.242,45.73350000000001
00663L,2020-12-31,80.5,80.5,65000.0,78.57000000000001,75.785
00664R,2020-12-31,7.93,7.93,3053000.0,8.036,8.201
00665L,2020-12-31,24.53,24.53,508000.0,23.7,23.5715
00666R,2020-12-31,11.65,11.65,84000.0,11.788,11.8525
00668,2020-12-31,30.76,30.76,93000.0,30.78,30.6575
00668K,2020-12-31,10.98,10.98,100.0,10.942,10.8795
00669R,2020-12-31,9.3,9.3,1873000.0,9.297999999999998,9.3885
00670L,2020-12-31,81.65,81.65,151026.0,81.35999999999999,79.1275
00671R,2020-12-31,6.48,6.48,2551000.0,6.4959999999999996,6.6045
00673R,2020-12-31,24.67,24.67,135000.0,24.735999999999997,25.2785
00674R,2020-12-31,12.79,12.79,167000.0,12.8,12.9485
00675L,2020-12-31,34.6,34.6,254000.0,33.742000000000004,32.583
00676R,2020-12-31,4.33,4.33,6078000.0,4.38,4.464
00677U,2020-12-31,3.96,3.96,72485800.0,3.934,3.9274999999999998
00678,2020-12-31,27.52,27.52,440000.0,27.883999999999997,27.619000000000007
00680L,2020-12-31,28.78,28.78,30000.0,28.744,28.8375
00681R,2020-12-31,12.69,12.69,11000.0,12.745999999999999,12.742999999999999
00682U,2020-12-31,17.88,17.88,54000.0,17.91,17.999499999999998
00683L,2020-12-31,16.29,16.29,341000.0,16.404,16.557
00684R,2020-12-31,19.39,19.39,124000.0,19.342,19.267
00685L,2020-12-31,30.14,30.14,29000.0,29.472,28.544000000000004
00686R,2020-12-31,4.71,4.71,91000.0,4.779999999999999,4.8695
00688L,2020-12-31,28.98,28.98,102000.0,28.924,28.988
00689R,2020-12-31,13.1,13.1,100000.0,13.112,13.117999999999999
00690,2020-12-31,28.55,28.55,0.0,28.124000000000002,27.672999999999995
00692,2020-12-31,30.41,30.41,1704899.0,29.994,29.6005
00693U,2020-12-31,20.1,20.1,11021000.0,19.576,18.6235
00700,2020-12-31,19.03,19.03,42000.0,18.792,18.868000000000002
00701,2020-12-31,22.08,22.08,2300361.0,21.776,21.575499999999998
00702,2020-12-31,17.33,17.33,34000.0,17.338,17.445999999999998
00703,2020-12-31,25.09,25.09,198013.0,24.57,24.698
00706L,2020-12-31,18.23,18.23,14000.0,18.18,18.125
00707R,2020-12-31,18.55,18.55,0.0,18.550000000000004,18.66
00708L,2020-12-31,30.17,30.17,2591300.0,30.062,29.514000000000003
00709,2020-12-31,22.01,22.01,199248.0,21.532000000000004,21.041999999999998
00710B,2020-12-31,18.46,18.46,1176200.0,18.454,18.4254
00711B,2020-12-31,21.9,21.9,103200.0,21.906,21.854085
00712,2020-12-31,12.65,12.65,668100.0,12.684000000000001,12.548395
00713,2020-12-31,35.05,35.05,152506.0,34.788,34.2935
00714,2020-12-31,18.43,18.43,11000.0,18.448,18.464499999999997
00715L,2020-12-31,4.57,4.57,34460900.0,4.582,4.499
00717,2020-12-31,16.87,16.87,874000.0,16.846,16.8265
00728,2020-12-31,25.89,25.89,292000.0,25.516000000000002,25.112
00730,2020-12-31,18.53,18.53,868471.0,18.240000000000002,17.97
00731,2020-12-31,49.1,49.1,1042400.0,48.632,48.022
00732,2020-12-31,39.03,39.03,100000.0,39.066,39.0305
00733,2020-12-31,27.34,27.34,222000.0,27.072000000000003,26.404500000000002
00735,2020-12-31,30.9,30.9,254000.0,30.392000000000003,29.720499999999998
00736,2020-12-31,22.45,22.45,181000.0,22.163999999999998,22.0945
00737,2020-12-31,30.88,30.88,170144.0,30.821999999999996,30.198999999999995
00738U,2020-12-31,27.73,27.73,3476000.0,27.652000000000005,26.538999999999998
00739,2020-12-31,27.89,27.89,1040037.0,27.35,27.017000000000003
00742,2020-12-31,20.8,20.8,336000.0,21.16738,20.776665
00743,2020-12-31,28.33,28.33,81000.0,28.026,27.665499999999998
00752,2020-12-31,29.45,29.45,2431400.0,29.159999999999997,29.525
00753L,2020-12-31,37.9,37.9,534100.0,36.694,37.1385
00757,2020-12-31,44.38,44.38,601000.0,43.69,42.7695
00762,2020-12-31,35.05,35.05,116000.0,35.222,34.957
00763U,2020-12-31,23.17,23.17,1777000.0,23.448,23.313
00770,2020-12-31,32.32,32.32,11000.0,32.338,32.03
00771,2020-12-31,19.18,19.18,216010.0,19.144,19.148000000000003
00774B,2020-12-31,38.51,38.51,103000.0,38.586,38.4915
00775B,2020-12-31,44.7,44.7,101000.0,44.704,44.805
00783,2020-12-31,21.55,21.55,1355000.0,21.317999999999998,21.4555
008201,2020-12-31,121.9,121.9,900.0,122.25,125.10499999999999
00830,2020-12-31,24.98,24.98,499060.0,24.808,24.8015
00850,2020-12-31,29.21,29.21,1913772.0,28.818,28.422500000000003
