identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-02-26,9.05,9.05,100.0,9.372,9.638000000000002
00660,2020-02-26,24.6944,25.1,20000.0,25.871100000000002,26.200695000000003
00661,2020-02-26,28.23,28.23,42000.0,29.409999999999997,29.751500000000004
00662,2020-02-26,35.32,35.32,312291.0,36.64,36.525
00663L,2020-02-26,43.12,43.12,72000.0,44.338,44.5145
00664R,2020-02-26,11.82,11.82,3121000.0,11.684000000000001,11.682500000000001
00665L,2020-02-26,24.67,24.67,517000.0,25.432,25.397
00666R,2020-02-26,13.22,13.22,83000.0,13.070000000000002,13.053
00668,2020-02-26,30.28,30.28,1179007.0,31.369999999999997,31.586499999999994
00668K,2020-02-26,9.98,9.98,200.0,10.334,10.476
00669R,2020-02-26,11.87,11.87,15599500.0,11.394,11.2325
00670L,2020-02-26,46.48,46.48,2615000.0,49.816,50.338
00671R,2020-02-26,10.62,10.62,9187000.0,10.18,10.1385
00673R,2020-02-26,15.81,15.81,12504000.0,15.254,15.404000000000002
00674R,2020-02-26,15.29,15.29,415000.0,15.362,15.813999999999998
00675L,2020-02-26,18.75,18.75,280165.0,19.233999999999998,19.3265
00676R,2020-02-26,6.41,6.41,4496000.0,6.34,6.330499999999999
00677U,2020-02-26,3.44,3.44,445418602.0,2.936,2.7239999999999998
00678,2020-02-26,23.28,23.28,983000.0,23.894,23.6295
00680L,2020-02-26,28.18,28.18,666000.0,27.546,26.404500000000002
00681R,2020-02-26,14.51,14.51,95000.0,14.696000000000002,14.997
00683L,2020-02-26,20.1,20.1,1000.0,20.27,19.94
00684R,2020-02-26,18.15,18.15,3000.0,18.086000000000002,18.1875
00685L,2020-02-26,16.55,16.55,178000.0,17.03,17.118000000000002
00686R,2020-02-26,7.01,7.01,1388000.0,6.909999999999999,6.898000000000001
00688L,2020-02-26,28.52,28.52,190000.0,27.872000000000003,26.699
00689R,2020-02-26,14.85,14.85,108000.0,15.014,15.3085
00690,2020-02-26,22.2431,22.89,282050.0,22.604599999999998,22.750349999999997
00692,2020-02-26,23.0,23.0,5807540.0,23.3,23.427
00693U,2020-02-26,14.43,14.43,1148290.0,14.5,14.5315
00700,2020-02-26,19.9,19.9,124000.0,20.142000000000003,20.0525
00701,2020-02-26,21.54,21.54,4383727.0,21.81,21.7875
00702,2020-02-26,20.1303,20.39,65253.0,20.81944,20.854989999999997
00703,2020-02-26,20.85,20.85,342000.0,21.228,21.122500000000002
00706L,2020-02-26,16.82,16.82,139000.0,16.622,16.965
00707R,2020-02-26,20.15,20.15,21000.0,20.377999999999997,20.168
00708L,2020-02-26,26.08,26.08,8700000.0,25.964,24.450499999999998
00709,2020-02-26,20.24,20.24,157050.0,21.018,21.295
00710B,2020-02-26,19.2808,20.39,287000.0,19.3243,19.204700000000003
00711B,2020-02-26,22.5124,23.5,150000.0,22.45292,21.979695
00712,2020-02-26,17.1812,18.84,465000.0,17.7668,17.484994999999998
00713,2020-02-26,29.9769,31.49,80500.0,30.264400000000002,30.157785
00714,2020-02-26,22.4731,22.94,104000.0,22.980539999999998,22.607275
00715L,2020-02-26,17.11,17.11,1813000.0,18.15,17.815
00717,2020-02-26,18.8882,19.5,4715489.0,19.04514,19.049005
00728,2020-02-26,19.67,19.67,1174000.0,19.972,20.156
00730,2020-02-26,17.1184,17.99,1068022.0,17.27636,17.262095
00731,2020-02-26,44.4173,46.4,249000.0,45.100759999999994,45.19887
00732,2020-02-26,38.74,38.74,100000.0,38.775999999999996,38.701
00733,2020-02-26,20.2667,20.57,259100.0,20.50712,20.456865
00735,2020-02-26,20.62,20.62,111000.0,21.02,21.211000000000002
00736,2020-02-26,20.07,20.07,119000.0,20.218,20.226000000000003
00737,2020-02-26,22.62,22.62,1512538.0,23.518,23.7405
