identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-04-10,8.04,8.04,100.0,7.836,7.4174999999999995
00660,2020-04-10,20.0507,20.38,26000.0,19.78114,18.77908
00662,2020-04-10,31.42,31.42,253017.0,31.29,29.440000000000005
00663L,2020-04-10,33.55,33.55,172000.0,32.779999999999994,30.079500000000003
00664R,2020-04-10,12.81,12.81,4642000.0,10.412,13.110499999999998
00665L,2020-04-10,20.67,20.67,86000.0,20.380000000000003,19.2645
00666R,2020-04-10,13.76,13.76,7000.0,13.98,14.624
00668,2020-04-10,25.17,25.17,198292.0,24.666,23.3315
00668K,2020-04-10,8.32,8.32,100.0,8.126,7.6775
00669R,2020-04-10,12.96,12.96,12253000.0,13.382,14.635000000000002
00670L,2020-04-10,35.0,35.0,977000.0,34.086,30.4115
00671R,2020-04-10,10.9,10.9,1326000.0,11.059999999999999,11.979000000000001
00673R,2020-04-10,25.95,25.95,5493000.0,23.910000000000004,26.091
00674R,2020-04-10,14.45,14.45,710000.0,14.604,15.4725
00675L,2020-04-10,14.69,14.69,1066000.0,14.374,13.185999999999998
00676R,2020-04-10,6.9,6.9,5073000.0,6.9879999999999995,7.424499999999999
00677U,2020-04-10,7.58,7.58,159939879.0,7.698,9.165
00678,2020-04-10,22.13,22.13,847000.0,17.454,19.284
00680L,2020-04-10,33.05,33.05,6000.0,33.513999999999996,32.4135
00681R,2020-04-10,12.72,12.72,4000.0,12.597999999999999,12.934000000000001
00682U,2020-04-10,19.87,19.87,5000.0,19.992,19.874
00683L,2020-04-10,20.12,20.12,70000.0,20.491999999999997,20.4805
00684R,2020-04-10,18.14,18.14,20000.0,17.93,17.92
00685L,2020-04-10,12.8,12.8,9000.0,12.562000000000001,11.617500000000001
00686R,2020-04-10,7.55,7.55,372000.0,7.644,8.119
00688L,2020-04-10,33.65,33.65,100000.0,34.27,33.0745
00689R,2020-04-10,13.04,13.04,111000.0,12.896,13.244499999999999
00690,2020-04-10,19.6874,20.26,215000.0,19.52612,18.84008
00692,2020-04-10,20.48,20.48,1922886.0,20.298000000000002,19.6725
00693U,2020-04-10,14.2,14.2,1787485.0,13.936000000000002,13.925999999999998
00700,2020-04-10,18.36,18.36,10602.0,18.318,17.6875
00701,2020-04-10,19.22,19.22,2484447.0,18.838,18.3965
00702,2020-04-10,16.1122,16.32,37000.0,15.31644,14.798124999999999
00703,2020-04-10,19.59,19.59,68000.0,19.43,18.7365
00706L,2020-04-10,17.11,17.11,3000.0,16.994,17.187
00707R,2020-04-10,19.75,19.75,3000.0,19.708,19.578
00708L,2020-04-10,27.85,27.85,7335750.0,26.776,24.416500000000003
00709,2020-04-10,17.1,17.1,102000.0,16.621999999999996,15.619
00710B,2020-04-10,17.4371,18.16,475000.0,16.876379999999997,16.341900000000003
00711B,2020-04-10,19.4967,20.09,193000.0,19.08518,18.81857
00712,2020-04-10,9.5293,10.2,6828300.0,8.03082,8.953410000000002
00713,2020-04-10,27.2924,28.67,50050.0,26.892580000000002,25.792610000000003
00714,2020-04-10,18.1724,18.55,37000.0,16.79506,16.074514999999998
00715L,2020-04-10,6.59,6.59,99931995.0,5.932,4.7885
00717,2020-04-10,15.8079,16.32,1915664.0,15.23264,14.833554999999999
00728,2020-04-10,17.12,17.12,505050.0,17.002000000000002,16.3475
00730,2020-04-10,14.9013,15.66,375946.0,14.735740000000002,14.092009999999998
00731,2020-04-10,40.1861,41.98,86000.0,39.558139999999995,38.399865
00732,2020-04-10,38.57,38.57,100000.0,38.344,38.399
00733,2020-04-10,17.5868,17.85,218802.0,17.336560000000002,16.24341
00735,2020-04-10,18.2,18.2,105000.0,14.501999999999999,16.564
00736,2020-04-10,16.48,16.48,103000.0,16.216,15.564999999999998
00737,2020-04-10,18.62,18.62,181000.0,18.172000000000004,17.2485
00738U,2020-04-10,17.57,17.57,3400000.0,17.04,15.940999999999999
00739,2020-04-10,19.7256,20.12,631248.0,19.709979999999998,19.46045
00742,2020-04-10,18.2898,19.17,101000.0,18.0742,17.77987
00743,2020-04-10,20.1,20.1,26000.0,20.046,19.892500000000002
00752,2020-04-10,22.6,22.6,663000.0,22.456,21.694
00753L,2020-04-10,21.5,21.5,187000.0,21.378,20.076
00757,2020-04-10,22.88,22.88,233000.0,22.631999999999998,21.276000000000003
00762,2020-04-10,23.01,23.01,239609.0,22.642000000000003,21.012
00763U,2020-04-10,15.6,15.6,53000.0,15.553999999999998,15.405000000000001
00770,2020-04-10,22.68,22.68,21000.0,22.238,20.9115
00771,2020-04-10,18.01,18.01,148000.0,17.157999999999998,16.005000000000003
00774B,2020-04-10,39.6285,41.06,2000.0,39.36409999999999,39.22563
00775B,2020-04-10,43.4646,44.44,2000.0,42.4533,40.527544999999996
00783,2020-04-10,17.64,17.64,958000.0,17.68,17.595
008201,2020-04-10,102.95,102.95,100.0,95.09,98.055
00830,2020-04-10,15.37,15.37,939500.0,15.154,14.003
00850,2020-04-10,19.95,19.95,1378894.0,19.740000000000002,19.151
00851,2020-04-10,19.52,19.52,6000.0,19.152,18.2195
00852L,2020-04-10,10.58,10.58,19286000.0,9.904,8.8275
00861,2020-04-10,19.35,19.35,6286850.0,18.898000000000003,17.765
00865B,2020-04-10,39.8,39.8,102000.0,39.778,39.774
00866,2020-04-10,17.2,17.2,27000.0,16.594,15.6665
00875,2020-04-10,20.56,20.56,4912000.0,20.195999999999998,
01001T,2020-04-10,15.9098,16.27,23000.0,15.874619999999998,15.83698
01002T,2020-04-10,16.6108,17.01,152000.0,16.5346,16.55511
01003T,2020-04-10,18.1793,18.56,67198.0,18.18714,18.43199
01004T,2020-04-10,13.8436,14.01,11000.0,13.80996,13.86666
01007T,2020-04-10,16.6284,17.02,33000.0,16.55408,16.591695
1101,2020-04-10,36.842,41.0,7653669.0,36.22196,34.770745
1102,2020-04-10,39.4189,42.15,3657117.0,38.36212,36.88449
1103,2020-04-10,15.2039,16.1,1211485.0,14.80728,14.294975000000003
1104,2020-04-10,15.887,16.8,321647.0,15.53708,14.719074999999998
1108,2020-04-10,6.9685,7.07,195000.0,6.8876800000000005,6.264765000000001
1109,2020-04-10,15.5442,16.55,347069.0,15.262440000000002,14.421815
1110,2020-04-10,15.5552,15.65,20000.0,15.356399999999999,15.194855
1305,2020-04-10,15.053,16.25,3773189.69,14.265620000000002,13.286025
1201,2020-04-10,19.1409,20.35,1584734.0,18.90574,17.426660000000002
1203,2020-04-10,25.9218,26.75,101447.0,25.7377,25.308925
1210,2020-04-10,36.1011,37.8,1962446.0,35.633120000000005,34.112215
1215,2020-04-10,56.9042,60.5,769809.0,56.396280000000004,52.57052
1216,2020-04-10,66.5601,69.0,3617302.0,66.90738,63.979705
1217,2020-04-10,6.95,6.95,2619828.0,6.912000000000001,6.6995000000000005
1218,2020-04-10,22.3249,23.15,1073726.0,22.1127,20.278010000000002
1219,2020-04-10,17.861,18.2,16407.0,17.782500000000002,17.53962
1220,2020-04-10,9.8282,10.35,93001.0,9.742700000000001,9.294974999999999
1225,2020-04-10,32.7206,33.95,275213.0,32.75914,30.409924999999998
1227,2020-04-10,60.4342,62.9,725462.0,61.068360000000006,56.18270500000001
1229,2020-04-10,32.1731,38.85,3733594.62,31.80038,28.585140000000003
1231,2020-04-10,35.7042,38.95,228799.2,35.71334,33.90291
1232,2020-04-10,109.9921,114.5,56624.0,108.83938,102.65292
1233,2020-04-10,32.8652,34.3,16012.0,32.58734,32.244815
1234,2020-04-10,29.312,30.85,92251.0,29.064980000000002,28.295365000000004
1235,2020-04-10,21.8344,23.55,240540.01,21.89932,21.746344999999998
1236,2020-04-10,10.6485,10.9,91740.0,10.36514,10.33242
1256,2020-04-10,182.5405,188.0,42944.0,177.78282000000002,172.58817000000002
1301,2020-04-10,77.7863,81.9,7685743.0,76.03871999999998,71.646025
1307,2020-04-10,17.6781,18.35,130074.0,17.1483,16.64975
1303,2020-04-10,56.4824,58.4,4256618.0,55.36046,53.544619999999995
1304,2020-04-10,10.5137,10.95,1781126.0,10.11046,9.431155
1308,2020-04-10,14.4439,15.645,1293889.0,14.16276,13.38967
1309,2020-04-10,8.4855,8.91,1566590.88,8.16552,7.586945
1310,2020-04-10,14.4336,15.35,2066598.0,13.70016,13.093664999999998
1312,2020-04-10,14.05,14.05,3466295.0,13.709999999999999,12.65
1312A,2020-04-10,30.0421,30.65,22000.0,30.0323,30.20872
1313,2020-04-10,8.86,8.86,1543439.0,8.516,7.9473650000000005
1314,2020-04-10,7.5665,7.84,24898461.0,7.259600000000001,6.86921
1449,2020-04-10,22.2842,10.15,84044.19,22.016339999999996,22.00866
1315,2020-04-10,57.6735,47.2,269801.08,57.539120000000004,55.083119999999994
1316,2020-04-10,10.0,10.0,1016320.0,9.291999999999998,8.624500000000001
1319,2020-04-10,32.4623,34.0,1693221.0,31.803520000000002,29.858169999999994
1321,2020-04-10,27.85,27.85,477000.0,26.71,24.79
1323,2020-04-10,29.7663,31.25,167851.0,29.29958,28.094644999999996
1324,2020-04-10,7.8629,8.1,29941.0,7.67462,7.52851
1325,2020-04-10,46.5089,46.6,9772046.0,45.610699999999994,39.300545
1326,2020-04-10,67.4359,71.0,5620005.0,66.5621,64.225595
1337,2020-04-10,4.15,4.15,323342.0,4.037999999999999,3.7385000000000006
1338,2020-04-10,45.3455,48.2,691020.0,44.094280000000005,38.546029999999995
1339,2020-04-10,37.186,39.0,128002.0,36.62346,34.18017
1340,2020-04-10,9.16,9.16,303647.0,8.958,8.7665
1402,2020-04-10,23.4312,24.7,14203800.0,22.62482,21.664345
1409,2020-04-10,9.8357,10.3,2050316.0,9.633219999999998,9.47899
1451,2020-04-10,15.55,15.55,513450.0,14.729999999999999,15.285
1410,2020-04-10,28.0027,28.85,16989.0,27.624180000000003,27.12672
1413,2020-04-10,6.99,6.99,33425.0,6.85,6.691
1414,2020-04-10,5.8627,6.03,375440.0,5.734399999999999,5.439795
1416,2020-04-10,10.75,10.75,565937.0,10.002,10.254000000000001
1417,2020-04-10,8.1214,8.51,1268495.0,7.543080000000001,7.45052
1418,2020-04-10,5.95,5.95,3905.0,5.704000000000001,6.0935
1419,2020-04-10,36.4435,37.3,10033.0,35.94524,36.50947
1423,2020-04-10,10.1589,10.25,125800.0,10.05978,9.54341
1432,2020-04-10,9.1178,5.0,57166.27,8.34092,8.03182
1434,2020-04-10,29.8862,32.1,994661.0,29.92346,28.256909999999998
1435,2020-04-10,7.28,7.28,110394.0,7.206,7.090000000000001
1436,2020-04-10,34.4474,36.75,37154.0,34.25992,33.430365
1437,2020-04-10,19.3076,20.3,158850.0,18.94614,17.978375
1438,2020-04-10,10.4,10.4,4000.0,10.4,11.1
1439,2020-04-10,28.6846,32.8,336000.0,28.378480000000003,26.163729999999997
1440,2020-04-10,8.4373,8.59,855108.0,8.207460000000001,8.005115
1441,2020-04-10,6.77,6.77,250637.0,6.198,6.0665
1442,2020-04-10,15.1601,16.05,176029.0,14.73508,14.234459999999999
1443,2020-04-10,8.48,8.48,7646.0,8.474,8.686
1444,2020-04-10,6.85,6.85,1206885.0,6.609999999999999,6.583499999999999
1445,2020-04-10,6.837000000000001,7.0,115056.0,6.846760000000001,6.51712
1446,2020-04-10,24.0853,24.35,127026.0,24.02598,22.71044
1447,2020-04-10,5.68,5.68,1233040.0,5.409999999999999,5.172499999999999
1539,2020-04-10,14.2308,14.8,23000.0,13.701920000000001,12.937495000000002
1452,2020-04-10,15.6239,16.75,165256.0,15.465380000000001,15.204204999999998
1453,2020-04-10,6.5,6.63,12041.1,6.427460000000001,6.423044999999999
1454,2020-04-10,7.4571,7.7,82063.0,7.50362,7.111885000000001
1455,2020-04-10,6.48,6.48,906735.0,6.338,5.598000000000001
1456,2020-04-10,7.85,7.85,6025.0,7.5120000000000005,7.019
1457,2020-04-10,11.1375,11.55,721052.0,10.76916,10.168355
1459,2020-04-10,5.78,5.78,46000.0,5.644,5.63
1460,2020-04-10,7.8,7.8,1175919.0,7.6579999999999995,6.1235
1463,2020-04-10,11.4122,12.0,285000.0,10.59436,9.983805
1464,2020-04-10,17.7455,18.65,1253031.0,17.412460000000003,16.7702
1465,2020-04-10,12.7442,14.1,196640.0,12.43692,12.4663
1466,2020-04-10,7.34,7.34,3000.0,7.266,6.605499999999999
1467,2020-04-10,8.2,8.2,1061722.0,7.656000000000001,7.3545
1468,2020-04-10,9.63,9.63,8000.0,9.591999999999999,9.284500000000001
1470,2020-04-10,19.8352,20.7,2000.0,18.93452,18.50092
1471,2020-04-10,1.68,1.68,124488.0,1.552,1.5905
1472,2020-04-10,11.2,11.2,738817.0,9.766,11.7615
1473,2020-04-10,21.0146,21.6,342019.0,20.78114,21.357580000000002
1474,2020-04-10,8.79,8.79,114001.0,8.716,8.202499999999999
1476,2020-04-10,261.4038,270.0,1680711.0,249.39856,240.34624
1477,2020-04-10,111.4724,115.0,3028393.0,109.04908,106.41736
1503,2020-04-10,39.309,40.65,152359.0,39.0479,38.494275
1504,2020-04-10,25.1498,26.05,7299816.0,23.440980000000003,23.440990000000003
1506,2020-04-10,10.7,10.7,110150.0,10.57,10.136
1507,2020-04-10,56.5619,58.8,78001.0,56.23488,55.229645000000005
1512,2020-04-10,3.4,3.4,40068.0,3.3600000000000003,3.1614999999999998
1513,2020-04-10,23.0812,23.65,1781650.0,22.5737,21.53188
1514,2020-04-10,16.9156,18.2,1544243.4,16.22784,14.903414999999999
1515,2020-04-10,42.9461,44.6,1591805.0,42.3876,41.23933
1516,2020-04-10,13.3661,13.85,50260.44,13.173059999999998,13.001765
1517,2020-04-10,6.9141,7.04,102714.0,6.81588,6.566395
1519,2020-04-10,25.6888,26.45,591585.0,25.659700000000004,23.520590000000002
1521,2020-04-10,53.1283,56.7,60419.0,52.71605999999999,50.748335
1522,2020-04-10,21.7745,23.05,788035.0,21.23604,18.8484
1524,2020-04-10,8.5496,8.53,295342.22,8.396440000000002,8.075895
1525,2020-04-10,41.2729,43.05,11053.0,40.66894,39.74615000000001
1526,2020-04-10,17.6651,18.0,517552.0,16.9585,15.66061
1527,2020-04-10,39.2273,40.45,262250.0,38.56788,37.16171
1528,2020-04-10,6.0016,6.08,343451.0,5.70548,5.621575
1529,2020-04-10,11.7968,12.15,21110.0,11.41814,11.40601
1530,2020-04-10,26.5965,27.2,9050.0,26.16628,25.452475
1531,2020-04-10,11.5395,11.75,190413.0,10.91098,10.142990000000001
1532,2020-04-10,23.2936,24.1,213010.0,22.46238,22.363300000000002
1533,2020-04-10,24.7842,25.2,43315.0,24.00722,23.35809
