identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-09-09,9.72,9.72,100.0,13.591999999999999,13.5545
00660,2020-09-09,23.0613,23.44,26000.0,23.313139999999997,23.394295
00661,2020-09-09,28.94,28.94,5000.0,29.328000000000003,29.1555
00662,2020-09-09,42.33,42.33,898032.0,44.134,44.0595
00663L,2020-09-09,56.65,56.65,419000.0,57.010000000000005,57.3375
00664R,2020-09-09,9.58,9.58,11190000.0,9.548,9.527000000000001
00665L,2020-09-09,20.82,20.82,239000.0,21.227999999999998,22.5345
00666R,2020-09-09,13.23,13.23,106000.0,13.101999999999999,12.721
00668,2020-09-09,29.18,29.18,1157765.0,29.997999999999998,30.0325
00668K,2020-09-09,9.94,9.94,100.0,10.212,10.1955
00669R,2020-09-09,10.5,10.5,8918000.0,10.268,10.3335
00670L,2020-09-09,63.4,63.4,3104380.0,68.86,69.06500000000001
00671R,2020-09-09,7.6,7.6,14301000.0,7.337999999999999,7.381500000000001
00673R,2020-09-09,33.5,33.5,659184.0,31.377999999999997,29.5825
00674R,2020-09-09,12.64,12.64,190000.0,12.645999999999999,12.574000000000002
00675L,2020-09-09,24.44,24.44,606000.0,24.618000000000002,24.7655
00676R,2020-09-09,5.2,5.2,31533000.0,5.174,5.160500000000001
00677U,2020-09-09,5.16,5.16,279365932.0,5.3839999999999995,4.9375
00678,2020-09-09,24.3,24.3,351523.0,24.754,25.3105
00680L,2020-09-09,31.85,31.85,201000.0,31.68,31.7275
00681R,2020-09-09,12.47,12.47,72000.0,12.506,12.5245
00682U,2020-09-09,18.64,18.64,60000.0,18.564,18.563
00683L,2020-09-09,17.86,17.86,374000.0,17.72,17.6785
00684R,2020-09-09,18.82,18.82,23000.0,18.912,18.914499999999997
00685L,2020-09-09,21.66,21.66,136000.0,21.828,21.9835
00686R,2020-09-09,5.67,5.67,535000.0,5.656000000000001,5.6435
00688L,2020-09-09,32.09,32.09,155000.0,32.07,32.1365
00689R,2020-09-09,12.8,12.8,133000.0,12.831999999999999,12.860500000000002
00690,2020-09-09,24.3421,25.05,255713.0,24.46062,24.722015
00692,2020-09-09,26.21,26.21,2399688.0,26.306,26.483000000000004
00693U,2020-09-09,15.22,15.22,7965193.0,15.224,14.617500000000001
00700,2020-09-09,18.43,18.43,115000.0,18.566,19.1245
00701,2020-09-09,20.93,20.93,767122.0,20.97,21.142
00702,2020-09-09,16.3,16.3,19100.0,16.534,16.573999999999998
00703,2020-09-09,23.5,23.5,90000.0,24.112000000000002,24.0475
00706L,2020-09-09,17.6,17.6,11000.0,17.514,17.5635
00707R,2020-09-09,19.2,19.2,8000.0,19.256,19.243
00708L,2020-09-09,32.68,32.68,1904000.0,32.74400000000001,33.326
00709,2020-09-09,19.6,19.6,105403.0,19.869999999999997,20.0115
00710B,2020-09-09,18.6144,19.12,915012.0,18.631999999999998,18.57846
00711B,2020-09-09,22.2665,22.68,2256200.0,22.360780000000002,22.505105
00712,2020-09-09,10.8192,11.24,3278113.0,10.803840000000001,10.838525
00713,2020-09-09,31.8618,33.47,89600.0,31.85226,31.661875
00714,2020-09-09,18.5548,18.66,26300.0,18.75962,18.70592
00715L,2020-09-09,3.69,3.69,75792250.0,3.938,4.2655
00717,2020-09-09,16.6415,16.81,834361.0,16.72862,16.761785
00728,2020-09-09,21.69,21.69,218099.0,21.914,22.162
00730,2020-09-09,16.5855,17.43,845182.0,16.65026,16.792505
00731,2020-09-09,45.0012,47.01,1011243.0,44.95908,45.40182
00732,2020-09-09,38.61,38.61,100000.0,38.694,38.4365
00733,2020-09-09,23.8924,24.25,224000.0,24.18408,24.78361
00735,2020-09-09,24.3,24.3,111000.0,24.34,24.3765
00736,2020-09-09,20.08,20.08,114005.0,20.246,20.338
00737,2020-09-09,24.54,24.54,539527.0,25.272,25.2975
00738U,2020-09-09,28.65,28.65,2333069.0,28.877999999999997,29.197999999999997
00739,2020-09-09,24.8041,25.3,1117198.0,25.437459999999998,25.409505
00742,2020-09-09,20.0358,21.0,621000.0,20.02438,20.188475
00743,2020-09-09,25.34,25.34,44000.0,26.1,26.163999999999998
00752,2020-09-09,27.65,27.65,2244633.0,28.580000000000002,28.352999999999998
00753L,2020-09-09,31.78,31.78,1313000.0,33.39,33.878499999999995
00757,2020-09-09,37.05,37.05,2182379.0,39.198,38.68300000000001
00762,2020-09-09,30.38,30.38,455679.0,31.369999999999997,31.133
00763U,2020-09-09,20.18,20.18,62000.0,20.218,19.8775
00770,2020-09-09,29.89,29.89,330000.0,31.118000000000002,31.062
00771,2020-09-09,19.09,19.09,53052.0,19.204,19.3175
00774B,2020-09-09,37.9082,38.7,770850.0,38.06488,38.072250000000004
00775B,2020-09-09,45.7648,46.1,771000.0,45.83822,45.858325
00783,2020-09-09,21.65,21.65,908811.0,22.125999999999998,22.284
008201,2020-09-09,120.0,120.0,0.0,119.47,118.66749999999999
00830,2020-09-09,20.0,20.0,2771760.0,20.856,20.8855
00850,2020-09-09,25.45,25.45,3417379.0,25.541999999999998,25.7565
00851,2020-09-09,27.0,27.0,287137.0,28.089999999999996,27.9565
00852L,2020-09-09,13.87,13.87,14109500.0,14.559999999999999,14.4755
00861,2020-09-09,23.18,23.18,2815435.0,23.692,23.891000000000002
00865B,2020-09-09,38.65,38.65,138000.0,38.684000000000005,38.764
00866,2020-09-09,20.52,20.52,49000.0,21.06,20.9485
00875,2020-09-09,25.83,25.83,1846500.0,26.639999999999997,26.909
00876,2020-09-09,20.63,20.63,6593500.0,21.054,21.2785
