identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-03-04,8.73,8.73,100.0,8.918000000000001,9.507
00660,2020-03-04,23.6516,24.04,11000.0,23.91918,25.76289
00662,2020-03-04,33.7,33.7,327100.0,34.108,36.192
00663L,2020-03-04,42.55,42.55,210000.0,42.25,44.286
00664R,2020-03-04,11.93,11.93,3911000.0,11.952,11.702000000000002
00665L,2020-03-04,24.48,24.48,179000.0,24.486,25.464999999999996
00666R,2020-03-04,13.15,13.15,150000.0,13.232,13.011
00668,2020-03-04,28.53,28.53,567500.0,29.006,31.07
00668K,2020-03-04,9.43,9.43,100.0,9.623999999999999,10.317
00669R,2020-03-04,12.28,12.28,4415000.0,12.224,11.416500000000001
00670L,2020-03-04,42.59,42.59,2233150.0,43.333999999999996,49.36300000000001
00671R,2020-03-04,10.87,10.87,1984000.0,10.847999999999999,10.226
00673R,2020-03-04,16.39,16.39,6371083.0,16.503999999999998,15.6785
00674R,2020-03-04,15.25,15.25,309000.0,15.41,15.712500000000002
00675L,2020-03-04,18.51,18.51,343000.0,18.378000000000004,19.232999999999997
00676R,2020-03-04,6.47,6.47,2464000.0,6.481999999999999,6.342499999999999
00677U,2020-03-04,4.32,4.32,306298250.0,3.928,2.9675000000000002
00678,2020-03-04,23.9,23.9,2296010.0,23.572000000000003,23.7375
00680L,2020-03-04,30.43,30.43,907000.0,29.4,27.103500000000004
00681R,2020-03-04,13.89,13.89,93000.0,14.185999999999998,14.806999999999999
00682U,2020-03-04,19.23,19.23,47200.0,19.434,19.514
00683L,2020-03-04,19.39,19.39,53000.0,19.708000000000002,19.96
00684R,2020-03-04,18.4,18.4,41000.0,18.272,18.1615
00685L,2020-03-04,16.31,16.31,65000.0,16.2,17.006999999999998
00686R,2020-03-04,7.05,7.05,6000.0,7.07,6.911
00688L,2020-03-04,30.71,30.71,985000.0,29.736,27.4065
00689R,2020-03-04,14.23,14.23,119000.0,14.482,15.110500000000002
00690,2020-03-04,22.0876,22.73,189000.0,22.01182,22.63957
