identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-09-16,9.96,9.96,100.0,13.696000000000002,13.6
00660,2020-09-16,23.5237,23.91,50000.0,23.46658,23.395765
00661,2020-09-16,29.66,29.66,5000.0,29.506,29.2255
00662,2020-09-16,43.36,43.36,1010910.0,42.848,44.1265
00663L,2020-09-16,60.1,60.1,90000.0,58.39,57.3125
00664R,2020-09-16,9.31,9.31,5474018.0,9.437999999999999,9.520500000000002
00665L,2020-09-16,21.16,21.16,490000.0,20.996,21.919999999999998
00666R,2020-09-16,13.0,13.0,124000.0,13.11,12.881
00668,2020-09-16,29.51,29.51,285100.0,29.459999999999997,29.953500000000002
00668K,2020-09-16,10.08,10.08,100.0,10.035999999999998,10.182500000000001
00669R,2020-09-16,10.33,10.33,1280000.0,10.366000000000001,10.308499999999999
00670L,2020-09-16,66.7,66.7,1654220.0,65.13,69.225
00671R,2020-09-16,7.41,7.41,3146000.0,7.506,7.346500000000001
00673R,2020-09-16,31.43,31.43,293000.0,32.480000000000004,30.435000000000002
00674R,2020-09-16,12.45,12.45,136000.0,12.51,12.577499999999999
00675L,2020-09-16,25.97,25.97,501000.0,25.246,24.7615
00676R,2020-09-16,5.06,5.06,7029200.0,5.1240000000000006,5.16
00677U,2020-09-16,4.75,4.75,99298595.0,4.866,4.965999999999999
00678,2020-09-16,25.7,25.7,431111.0,24.874,25.096
00680L,2020-09-16,31.77,31.77,4020.0,31.736,31.657999999999998
00681R,2020-09-16,12.44,12.44,5000.0,12.48,12.519
00682U,2020-09-16,18.56,18.56,23027.0,18.556,18.5565
00683L,2020-09-16,17.69,17.69,137000.0,17.694000000000003,17.680500000000002
00684R,2020-09-16,18.73,18.73,1000.0,18.808,18.8885
00685L,2020-09-16,22.86,22.86,832000.0,22.292,21.9465
00686R,2020-09-16,5.52,5.52,271000.0,5.584,5.6370000000000005
00688L,2020-09-16,32.15,32.15,100000.0,32.138,32.069
00689R,2020-09-16,12.8,12.8,102000.0,12.803999999999998,12.8505
00690,2020-09-16,25.0709,25.8,248000.0,24.740479999999998,24.59229
00692,2020-09-16,27.12,27.12,4041878.0,26.660000000000004,26.464
00693U,2020-09-16,15.5,15.5,11665100.0,15.520000000000001,14.967000000000002
00700,2020-09-16,18.46,18.46,117324.0,18.418,18.856
00701,2020-09-16,21.05,21.05,878628.0,21.003999999999998,21.056500000000003
00702,2020-09-16,16.52,16.52,6000.0,16.418,16.5015
00703,2020-09-16,23.92,23.92,56000.0,23.694,24.0905
00706L,2020-09-16,17.8,17.8,14000.0,17.618000000000002,17.5885
00707R,2020-09-16,19.08,19.08,1000.0,19.2,19.223999999999997
00708L,2020-09-16,33.65,33.65,2230001.0,33.388,33.18599999999999
00709,2020-09-16,20.0,20.0,133143.0,19.95,19.974
00710B,2020-09-16,18.4685,18.97,441000.0,18.52298,18.57797
00711B,2020-09-16,22.296,22.71,134000.0,22.29008,22.380905000000002
00712,2020-09-16,10.8963,11.32,3167942.0,10.850060000000001,10.825525
00713,2020-09-16,31.9189,33.53,32600.0,31.81988,31.734695
00714,2020-09-16,18.9326,19.04,39220.0,18.66416,18.69896
00715L,2020-09-16,3.66,3.66,46532000.0,3.508,4.0175
00717,2020-09-16,16.691,16.86,859544.0,16.67912,16.75733
00728,2020-09-16,22.34,22.34,363009.0,21.948,21.96
00730,2020-09-16,16.6997,17.55,1045170.0,16.58554,16.70734
00731,2020-09-16,45.566,47.6,1014000.0,45.278800000000004,45.233819999999994
00732,2020-09-16,38.92,38.92,100000.0,38.763999999999996,38.59
00733,2020-09-16,24.4146,24.78,258000.0,24.020500000000002,24.4363
00735,2020-09-16,25.21,25.21,174000.0,24.785999999999998,24.3915
00736,2020-09-16,20.46,20.46,108000.0,20.279999999999998,20.353
00737,2020-09-16,25.36,25.36,252493.0,25.008000000000003,25.319499999999998
00738U,2020-09-16,29.25,29.25,2111100.0,29.004,29.145999999999997
00739,2020-09-16,25.1669,25.67,112197.0,24.941399999999998,25.342355
00742,2020-09-16,20.2266,21.2,652100.0,20.16174,20.143155
00743,2020-09-16,25.87,25.87,17000.0,25.636000000000003,26.079500000000003
00752,2020-09-16,28.31,28.31,668351.0,28.04,28.5065
00753L,2020-09-16,33.82,33.82,926000.0,33.028,33.998000000000005
00757,2020-09-16,38.64,38.64,1055278.0,37.826,39.1365
00762,2020-09-16,30.91,30.91,420000.0,30.644,31.196999999999996
00763U,2020-09-16,20.33,20.33,17000.0,20.228,20.089499999999997
00770,2020-09-16,30.38,30.38,56000.0,30.195999999999998,31.118000000000002
00771,2020-09-16,19.25,19.25,43289.0,19.204,19.275
00774B,2020-09-16,38.3,39.1,803000.0,38.08452,38.082049999999995
00775B,2020-09-16,45.6159,45.95,1789000.0,45.609899999999996,45.67095
00783,2020-09-16,21.51,21.51,925223.0,21.386,22.048000000000002
008201,2020-09-16,120.0,120.0,400.0,118.41999999999999,118.80499999999999
00830,2020-09-16,20.69,20.69,1198980.0,20.326,20.773
00850,2020-09-16,26.3,26.3,5129458.0,25.9,25.700499999999998
00851,2020-09-16,27.62,27.62,44000.0,27.398000000000003,28.1185
00852L,2020-09-16,14.25,14.25,3852305.0,14.180000000000001,14.477
00861,2020-09-16,23.8,23.8,2022851.0,23.492,23.7665
00865B,2020-09-16,38.55,38.55,128107.0,38.608000000000004,38.707499999999996
00866,2020-09-16,20.96,20.96,30000.0,20.866,20.986
00875,2020-09-16,26.19,26.19,1955307.0,26.034,26.7695
00876,2020-09-16,20.97,20.97,4247708.0,20.73,21.035
00878,2020-09-16,14.89,14.89,9496541.0,14.835999999999999,14.871
01001T,2020-09-16,18.36,18.36,50175.0,18.2,17.584500000000002
01002T,2020-09-16,18.55,18.55,133200.0,18.308,18.110500000000002
01003T,2020-09-16,19.74,19.74,21198.0,19.714,19.7155
01004T,2020-09-16,15.7506,15.94,35000.0,15.47396,15.203705
01007T,2020-09-16,18.7237,18.95,159000.0,18.5893,18.294845000000002
1101,2020-09-16,42.85,42.85,14843760.0,42.65,43.0875
1102,2020-09-16,42.8,42.8,4298210.0,42.64,42.5125
1103,2020-09-16,16.6,16.6,346172.0,16.619999999999997,16.505000000000003
1104,2020-09-16,19.75,19.75,581380.0,19.779999999999998,19.535000000000004
1108,2020-09-16,11.3,11.3,624337.0,11.25,10.960465000000001
1109,2020-09-16,20.15,20.15,620652.0,19.98,19.005
1110,2020-09-16,16.35,16.35,111000.0,16.310000000000002,16.2825
1305,2020-09-16,20.8,20.8,20877311.0,21.17,19.8625
1201,2020-09-16,20.15,20.15,611928.0,20.169999999999998,20.43
1203,2020-09-16,32.8,32.8,177978.0,681.28,193.43442
1210,2020-09-16,43.55,43.55,1252456.0,43.53,44.788255
1213,2020-09-16,9.65,9.65,6210.0,9.742,9.907
1215,2020-09-16,67.8,67.8,407119.0,67.3,69.06
1216,2020-09-16,66.4,66.4,5971423.0,66.24000000000001,66.19500000000001
1217,2020-09-16,7.69,7.69,3315723.0,7.794,7.816
1218,2020-09-16,22.5,22.5,2657131.0,22.45,22.77
1219,2020-09-16,19.1,19.1,206704.0,18.990000000000002,19.175
1220,2020-09-16,11.45,11.45,126074.0,11.48,11.4925
1225,2020-09-16,32.95,32.95,52177.0,32.910000000000004,33.3675
1227,2020-09-16,63.5,63.5,582438.0,63.620000000000005,63.660000000000004
1229,2020-09-16,41.55,41.55,1897045.0,40.95,42.082499999999996
1231,2020-09-16,42.0,42.0,146800.0,42.04,42.147499999999994
1232,2020-09-16,119.5,119.5,39006.0,119.2,119.0
1233,2020-09-16,36.75,36.75,58451.0,36.760000000000005,36.8375
1234,2020-09-16,32.7,32.7,106830.0,32.519999999999996,32.165
1235,2020-09-16,23.3179,25.15,31755.5,23.41984,23.2043
1236,2020-09-16,13.5,13.5,191257.0,13.35,13.2
1256,2020-09-16,255.5,255.5,53637.0,244.5,232.175
1301,2020-09-16,78.9,78.9,4017518.0,79.0,78.95
1307,2020-09-16,21.4,21.4,144737.0,21.39,21.03662
1303,2020-09-16,61.1,61.1,3783832.0,61.02,61.24000000000001
1304,2020-09-16,16.2,16.2,9364648.0,16.35,14.25
1308,2020-09-16,19.1,19.1,3712623.0,19.15,18.630000000000003
1309,2020-09-16,30.4,30.4,16611250.0,30.329999999999995,25.0875
1310,2020-09-16,16.2,16.2,4009831.0,16.63,16.0725
1312,2020-09-16,19.05,19.05,9403751.0,19.73,19.485
1312A,2020-09-16,30.95,30.95,0.0,30.8,30.5875
1313,2020-09-16,13.15,13.15,3972681.0,13.26,13.095000000000002
1314,2020-09-16,8.76,8.76,13676886.0,8.85,8.625499999999999
1449,2020-09-16,37.6526,17.15,500707.82,38.53082,39.765785
1315,2020-09-16,68.8627,52.9,391370.12,68.78458,69.36385
1316,2020-09-16,11.7,11.7,374730.0,11.72,11.709999999999999
1319,2020-09-16,37.85,37.85,487188.0,37.53,37.8375
1321,2020-09-16,36.0,36.0,232000.0,35.760000000000005,35.475
1323,2020-09-16,33.9,33.9,166998.0,33.790000000000006,33.6475
1324,2020-09-16,9.86,9.86,96000.0,9.940000000000001,9.9755
1325,2020-09-16,138.5,138.5,3004875.0,139.3,149.65
1326,2020-09-16,68.3,68.3,4113705.0,68.52,68.975
1337,2020-09-16,6.12,6.12,1775335.0,6.138,5.846
1338,2020-09-16,57.0,57.0,645112.0,56.6,58.88000000000001
1339,2020-09-16,45.15,45.15,502085.0,44.96,44.031455
1340,2020-09-16,11.45,11.45,385614.0,11.23,10.7525
1402,2020-09-16,26.0,26.0,10154140.0,26.35,26.4375
1409,2020-09-16,11.4,11.4,4483523.0,11.56,11.504645
1451,2020-09-16,16.85,16.85,149584.0,16.71,16.535000000000004
1410,2020-09-16,34.2,34.2,114570.0,34.54,34.097500000000004
1413,2020-09-16,8.98,8.98,1163159.0,8.686000000000002,8.3595
1414,2020-09-16,8.76,8.76,2237012.0,8.57,7.733500000000001
1416,2020-09-16,14.15,14.15,209878.0,14.23,14.525
1417,2020-09-16,11.55,11.55,5713035.0,11.86,9.8255
1418,2020-09-16,7.89,7.89,4595.0,8.0,8.0375
1419,2020-09-16,45.3,45.3,77033.0,44.910000000000004,45.4125
1423,2020-09-16,14.45,14.45,99201.0,14.36,14.367500000000001
1434,2020-09-16,32.8,32.8,7287919.0,32.019999999999996,31.1125
1435,2020-09-16,10.95,10.95,314594.0,10.64,10.244499999999999
1436,2020-09-16,37.25,37.25,67996.0,36.81,36.71
1437,2020-09-16,22.95,22.95,210000.0,22.9,22.785
1438,2020-09-16,14.4,14.4,201030.0,14.39,13.377500000000001
1439,2020-09-16,29.3,29.3,165510.0,29.28,30.701605
1440,2020-09-16,12.2,12.2,6806041.0,12.38,11.7075
1441,2020-09-16,9.9,9.9,5338786.0,8.558000000000002,7.477500000000001
1442,2020-09-16,19.1,19.1,1182204.0,18.990000000000002,17.955000000000002
1443,2020-09-16,8.94,8.94,29000.0,8.924000000000001,8.976
1444,2020-09-16,10.45,10.45,49187910.0,9.774,9.64
1445,2020-09-16,9.36,9.36,69400.0,9.282,8.991845000000001
1446,2020-09-16,32.05,32.05,93062.0,32.25,32.455
1447,2020-09-16,6.85,6.85,3915608.0,6.786,6.6965
1539,2020-09-16,23.5,23.5,866062.0,22.330000000000002,20.905475000000003
1452,2020-09-16,16.0,16.0,80495.0,16.030000000000005,15.5525
1453,2020-09-16,8.8,8.8,137550.0,8.766,8.36766
1454,2020-09-16,8.3,8.3,44134.0,8.336,8.226069999999998
1455,2020-09-16,8.92,8.92,3253079.0,8.986,8.761
1456,2020-09-16,9.97,9.97,36000.0,9.948,9.819
1457,2020-09-16,13.65,13.65,424820.0,13.61,13.568304999999999
1459,2020-09-16,8.8,8.8,203408.0,9.004,8.1045
1460,2020-09-16,9.61,9.61,1927141.0,9.431999999999999,9.4985
1463,2020-09-16,12.85,12.85,129048.0,12.99,12.625
1464,2020-09-16,18.0,18.0,294704.0,17.919999999999998,18.060000000000002
1465,2020-09-16,13.4,13.4,209001.0,13.38,13.707585
1466,2020-09-16,19.5,19.5,14135420.0,17.86,16.417499999999997
1467,2020-09-16,19.8,19.8,2817201.0,20.25,20.295
1468,2020-09-16,12.3,12.3,47000.0,12.15,11.8375
1470,2020-09-16,18.2,18.2,11000.0,18.490000000000002,18.195
1471,2020-09-16,5.37,5.37,1255387.0,4.832000000000001,4.112
1472,2020-09-16,11.9,11.9,157221.0,12.01,11.695
1473,2020-09-16,18.7,18.7,130593.0,18.83,18.325
1474,2020-09-16,12.7,12.7,1520050.0,12.85,12.6675
1475,2020-09-16,23.7,23.7,21084.0,22.490000000000002,20.5275
1476,2020-09-16,376.0,376.0,792627.0,373.3,376.85
1477,2020-09-16,178.0,178.0,4913173.0,183.4,193.35
1503,2020-09-16,50.6,50.6,611566.0,50.06,49.052499999999995
1504,2020-09-16,29.8,29.8,2428911.0,29.78,29.732500000000005
1506,2020-09-16,11.6,11.6,193052.0,11.41,11.605
1507,2020-09-16,55.0,55.0,112005.0,54.82000000000001,54.955
