identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-05-14,8.39,8.39,100.0,11.818,11.529
00660,2020-05-14,19.5588,19.88,138000.0,20.107760000000003,19.99905
00661,2020-05-14,25.47,25.47,25000.0,25.5,24.884999999999998
00662,2020-05-14,34.8,34.8,1139533.0,35.404,34.3055
00663L,2020-05-14,38.36,38.36,591000.0,39.297999999999995,37.5375
00664R,2020-05-14,11.85,11.85,3505000.0,11.725999999999999,12.036
00665L,2020-05-14,20.06,20.06,609000.0,20.756,20.6375
00666R,2020-05-14,14.04,14.04,139000.0,13.778,13.8185
00668,2020-05-14,8.4,8.4,100.0,15.601999999999999,13.809500000000003
00668K,2020-05-14,8.4,8.4,100.0,8.661999999999999,8.631
00669R,2020-05-14,12.95,12.95,13360749.0,12.552,12.6455
00670L,2020-05-14,41.88,41.88,2549000.0,43.592,41.1185
00671R,2020-05-14,9.75,9.75,2703000.0,9.564,9.916500000000001
00673R,2020-05-14,44.01,44.01,658400.0,43.034000000000006,42.2585
00674R,2020-05-14,14.18,14.18,680000.0,14.25,14.242499999999998
00675L,2020-05-14,16.79,16.79,860000.0,17.208,16.4075
00676R,2020-05-14,6.41,6.41,4254000.0,6.334,6.5075
00677U,2020-05-14,7.17,7.17,444845920.0,6.5280000000000005,7.1625
00678,2020-05-14,25.06,25.06,835389.0,25.212,24.375
00680L,2020-05-14,33.01,33.01,188400.0,32.474000000000004,33.6605
00681R,2020-05-14,12.59,12.59,66000.0,12.691999999999998,12.5115
00682U,2020-05-14,19.97,19.97,5000.0,19.784,19.907
00683L,2020-05-14,20.5,20.5,10000.0,20.375999999999998,20.44
00684R,2020-05-14,17.72,17.72,7000.0,17.798,17.9095
00685L,2020-05-14,14.47,14.47,33000.0,14.794,14.2875
00686R,2020-05-14,7.0,7.0,559000.0,6.912000000000001,7.096500000000001
00688L,2020-05-14,33.59,33.59,113000.0,32.974000000000004,34.2145
00689R,2020-05-14,12.89,12.89,107000.0,12.99,12.7955
00690,2020-05-14,20.9215,21.53,221050.0,21.16836,20.70241
00692,2020-05-14,21.6,21.6,3409405.0,21.812,21.4445
00693U,2020-05-14,13.61,13.61,4395578.0,13.8,13.8125
00700,2020-05-14,18.28,18.28,100021.0,18.526,18.387999999999998
00701,2020-05-14,19.9,19.9,1764018.0,20.046,19.6875
00702,2020-05-14,15.0262,15.22,192100.0,15.45268,15.580024999999997
00703,2020-05-14,20.09,20.09,653000.0,20.206,19.996000000000002
00706L,2020-05-14,17.49,17.49,43000.0,17.464,17.493000000000002
00707R,2020-05-14,19.46,19.46,1000.0,19.468,19.5005
00708L,2020-05-14,27.54,27.54,6121000.0,27.35,27.571499999999997
00709,2020-05-14,16.73,16.73,113000.0,17.11,16.942
00710B,2020-05-14,17.2452,17.96,320000.0,17.29696,17.44245
00711B,2020-05-14,20.0401,20.65,115000.0,20.038159999999998,19.720825
00712,2020-05-14,8.2775,8.86,8455637.0,8.727780000000001,8.638110000000001
00713,2020-05-14,28.8441,30.3,58304.0,28.98878,28.384775
00714,2020-05-14,15.8871,16.11,145000.0,16.75094,17.07802
00715L,2020-05-14,5.75,5.75,23559700.0,6.018,5.517
00717,2020-05-14,15.8748,16.2,1155574.0,16.00612,15.976175000000001
00728,2020-05-14,18.64,18.64,501050.0,18.833999999999996,18.151999999999997
00730,2020-05-14,15.7862,16.59,743339.0,15.9423,15.496025
00731,2020-05-14,41.8805,43.75,239000.0,42.22512,41.437284999999996
00732,2020-05-14,37.95,37.95,100000.0,37.989999999999995,38.1365
00733,2020-05-14,19.4686,19.76,232200.0,19.53168,18.94399
00735,2020-05-14,19.24,19.24,146000.0,19.326,18.984
00736,2020-05-14,16.87,16.87,309000.0,16.974,16.79
00737,2020-05-14,20.53,20.53,974644.0,21.096,20.1565
00738U,2020-05-14,17.2,17.2,1227000.0,17.28,16.9905
00739,2020-05-14,20.3531,20.76,449248.0,20.490339999999996,20.113400000000002
00742,2020-05-14,19.139,20.06,104000.0,19.266820000000003,18.909515000000003
00743,2020-05-14,20.69,20.69,215188.0,20.772,20.294
00752,2020-05-14,22.91,22.91,1317215.0,23.012,22.912
00753L,2020-05-14,22.85,22.85,682000.0,23.186,22.686999999999998
00757,2020-05-14,26.28,26.28,340000.0,26.75,25.946499999999997
00762,2020-05-14,25.33,25.33,626100.0,25.93,24.8785
00763U,2020-05-14,16.05,16.05,32000.0,16.272000000000002,16.055500000000002
00770,2020-05-14,24.64,24.64,30000.0,25.222,24.264000000000003
00771,2020-05-14,18.46,18.46,92109.0,18.538,18.360999999999997
00774B,2020-05-14,38.633,39.44,2000.0,38.81524,39.238355
00775B,2020-05-14,42.7408,43.7,1000.0,42.70366,43.849000000000004
00783,2020-05-14,18.29,18.29,942001.0,18.324,17.958000000000002
00830,2020-05-14,16.15,16.15,3023200.0,16.622,16.268
00850,2020-05-14,20.97,20.97,3142571.0,21.164,20.808
00851,2020-05-14,21.38,21.38,60000.0,21.85,21.1135
00852L,2020-05-14,10.05,10.05,45510000.0,10.7,10.683000000000002
00861,2020-05-14,19.53,19.53,4662505.0,19.85,19.704500000000003
00865B,2020-05-14,39.5,39.5,137000.0,39.458,39.5355
00866,2020-05-14,17.09,17.09,48000.0,17.612000000000002,17.3605
00875,2020-05-14,22.19,22.19,3893640.0,22.888,21.8725
01001T,2020-05-14,16.15,16.15,7000.0,16.238,16.06837
01002T,2020-05-14,16.7963,17.2,255000.0,16.79242,16.7436
01003T,2020-05-14,18.6,18.6,98010.0,18.677999999999997,18.50456
01004T,2020-05-14,13.9621,14.13,4000.0,13.98584,13.952745000000002
01007T,2020-05-14,17.0778,17.48,207000.0,17.06996,16.93805
1101,2020-05-14,38.2797,42.6,16367193.01,38.567260000000005,38.131465000000006
1102,2020-05-14,40.962,43.8,7071600.0,41.233200000000004,40.340075
1103,2020-05-14,15.2983,16.2,1192352.0,15.723279999999999,15.652450000000002
1104,2020-05-14,16.5489,17.5,368435.0,16.719119999999997,16.390505
1108,2020-05-14,7.6782,7.79,134000.0,7.652559999999999,7.330255000000001
1109,2020-05-14,16.1547,17.2,456842.0,16.54918,16.105394999999998
1110,2020-05-14,15.7539,15.85,44100.0,15.72412,15.830955
1305,2020-05-14,16.1183,17.4,2475080.99,16.71116,16.01641
1201,2020-05-14,20.8339,22.15,1699391.0,21.18192,20.215485
1203,2020-05-14,27.1331,28.0,62553.0,27.162200000000002,26.658300000000004
1210,2020-05-14,40.0169,41.9,3781964.0,40.63764,39.0021
1213,2020-05-14,5.83,5.83,16002.0,6.0200000000000005,5.949
1215,2020-05-14,66.4039,70.6,3524541.0,66.57318000000001,61.27777999999999
1216,2020-05-14,67.5248,70.0,7019442.0,67.85274,66.31896
