identifier,date_,adj_close_,close_,volume_,MA_5,MA_20
00657K,2020-03-06,8.63,8.63,100.0,8.784,9.400500000000001
00660,2020-03-06,23.0219,23.4,207000.0,23.553199999999997,25.543495
00661,2020-03-06,26.25,26.25,2000.0,27.012,28.9995
00662,2020-03-06,33.08,33.08,588136.0,33.67999999999999,35.9405
00663L,2020-03-06,41.95,41.95,110000.0,42.339999999999996,44.092499999999994
00664R,2020-03-06,11.97,11.97,5403000.0,11.936,11.7215
00665L,2020-03-06,24.22,24.22,207000.0,24.564,25.424500000000002
00666R,2020-03-06,13.16,13.16,281000.0,13.146,13.007499999999999
00668,2020-03-06,28.02,28.02,1022050.0,28.54,30.7695
00668K,2020-03-06,9.46,9.46,100.0,9.512,10.225
00669R,2020-03-06,12.51,12.51,9537000.0,12.314,11.522
00670L,2020-03-06,40.8,40.8,3473150.0,42.339999999999996,48.586
00671R,2020-03-06,11.08,11.08,3743100.0,10.895999999999999,10.2975
00673R,2020-03-06,17.28,17.28,10479760.0,16.79,15.812000000000001
00674R,2020-03-06,14.92,14.92,610000.0,15.35,15.610500000000002
00675L,2020-03-06,18.23,18.23,554158.0,18.4,19.1465
00676R,2020-03-06,6.49,6.49,2736100.0,6.476000000000001,6.355
00677U,2020-03-06,5.19,5.19,490270580.0,4.42,3.1774999999999998
00678,2020-03-06,23.17,23.17,1597000.0,23.662,23.7365
00680L,2020-03-06,32.67,32.67,372000.0,30.536,27.679000000000002
00681R,2020-03-06,13.4,13.4,396000.0,13.89,14.654500000000002
00682U,2020-03-06,19.05,19.05,154523.0,19.240000000000002,19.497
00683L,2020-03-06,19.13,19.13,178000.0,19.396,19.926499999999997
00684R,2020-03-06,18.54,18.54,45000.0,18.394,18.182499999999997
00685L,2020-03-06,16.07,16.07,63000.0,16.214000000000002,16.923499999999997
00686R,2020-03-06,7.08,7.08,208000.0,7.053999999999999,6.9235
00688L,2020-03-06,32.98,32.98,162000.0,30.863999999999997,27.989000000000004
00689R,2020-03-06,13.66,13.66,152000.0,14.172,14.9545
00690,2020-03-06,22.0585,22.7,212000.0,22.064299999999996,22.57884
00692,2020-03-06,22.78,22.78,4522324.0,22.806,23.29
00693U,2020-03-06,14.42,14.42,2699275.0,14.565999999999999,14.545999999999998
00700,2020-03-06,19.67,19.67,128000.0,19.704,20.0605
00701,2020-03-06,21.31,21.31,2934936.0,21.369999999999997,21.705499999999997
00702,2020-03-06,18.8074,19.05,105000.0,19.07988,20.383564999999997
00703,2020-03-06,20.57,20.57,788000.0,20.7,21.129
00706L,2020-03-06,17.95,17.95,606000.0,17.512,17.029500000000002
00707R,2020-03-06,19.36,19.36,282000.0,19.639999999999997,20.0795
00708L,2020-03-06,27.07,27.07,21638153.0,25.636000000000003,25.0145
00709,2020-03-06,18.91,18.91,231180.0,19.308,20.733
00710B,2020-03-06,18.9782,20.07,165000.0,18.9971,19.178215
00711B,2020-03-06,22.474,23.46,163000.0,22.20386,22.12962
00712,2020-03-06,16.3787,17.96,565000.0,16.40794,17.27706
00713,2020-03-06,29.5105,31.0,134100.0,29.54856,30.055465000000005
