identifier,date_,open_,close_,MA_5,MA_20
1441,2020-10-12,8.42,8.42,8.262,8.596
1442,2020-10-12,20.6,20.5,20.439999999999998,19.755
1443,2020-10-12,8.99,8.99,8.908000000000001,8.8425
1444,2020-10-12,13.15,12.85,12.9,11.717
1445,2020-10-12,9.48,9.45,9.414,9.367
1446,2020-10-12,32.05,32.2,31.630000000000006,31.634999999999998
1447,2020-10-12,7.21,7.31,6.952,6.9515
1539,2020-10-12,23.3,21.85,22.680000000000003,22.71
1452,2020-10-12,15.5,15.5,15.45,15.717500000000001
1453,2020-10-12,8.67,8.42,8.640000000000004,8.792
1454,2020-10-12,8.27,8.13,8.212,8.285499999999999
1455,2020-10-12,8.78,8.71,8.772,8.84
1456,2020-10-12,10.05,9.54,10.038,10.093499999999999
1457,2020-10-12,13.7,13.65,13.660000000000002,13.690000000000001
1459,2020-10-12,8.25,8.17,8.264,8.541999999999998
1460,2020-10-12,9.77,9.65,9.818000000000001,9.622
1463,2020-10-12,12.6,12.55,12.67,12.89
1464,2020-10-12,18.0,17.9,17.840000000000003,17.917499999999997
1465,2020-10-12,13.15,13.2,13.190000000000003,13.292499999999999
1466,2020-10-12,24.0,22.55,23.27,20.9725
1467,2020-10-12,18.35,17.95,18.630000000000003,19.4825
1468,2020-10-12,12.3,12.45,12.2,12.0
1470,2020-10-12,18.0,18.05,17.900000000000006,18.0
1471,2020-10-12,6.34,6.28,6.191999999999999,6.313
1472,2020-10-12,11.85,11.5,11.76,12.1625
1473,2020-10-12,18.1,18.0,18.07,18.4225
1474,2020-10-12,12.65,12.25,12.209999999999999,12.49
1475,2020-10-12,27.0,25.0,28.04,25.705000000000002
1476,2020-10-12,356.5,363.0,357.0,364.625
1477,2020-10-12,166.0,163.5,169.6,177.4
1503,2020-10-12,48.6,49.05,48.300000000000004,49.3425
1504,2020-10-12,29.9,30.0,29.900000000000006,30.017499999999995
1506,2020-10-12,11.35,11.0,11.540000000000003,11.6525
1507,2020-10-12,63.8,65.5,59.21999999999999,55.74499999999999
1512,2020-10-12,4.55,4.55,4.6080000000000005,4.5865
1513,2020-10-12,47.0,49.4,46.0,48.1925
1514,2020-10-12,26.95,28.0,26.619999999999997,27.007500000000004
1515,2020-10-12,87.1,85.1,85.9,87.435
1516,2020-10-12,18.8,18.05,18.98,17.79
1517,2020-10-12,11.9,11.6,11.86,11.8275
1519,2020-10-12,47.0,50.8,45.36,44.6475
1521,2020-10-12,53.5,53.5,52.8,52.98
1522,2020-10-12,20.8,20.7,20.93,21.3575
1524,2020-10-12,9.4,9.39,9.370000000000001,9.4695
1525,2020-10-12,67.4,66.0,66.17999999999999,66.61999999999999
1526,2020-10-12,56.6,52.0,54.1,49.722500000000004
1527,2020-10-12,39.35,39.2,38.96,38.875
1528,2020-10-12,8.15,8.14,8.188,8.296000000000001
1529,2020-10-12,15.7,15.35,15.529999999999998,16.005000000000003
1530,2020-10-12,30.05,29.6,30.010000000000012,29.932499999999997
1531,2020-10-12,11.45,11.4,11.2,11.357499999999998
1532,2020-10-12,33.0,32.0,32.260000000000005,31.535000000000004
1533,2020-10-12,30.0,29.25,29.32,29.455000000000002
1535,2020-10-12,34.0,33.65,32.620000000000005,32.2575
1536,2020-10-12,96.4,95.7,96.39998,97.549995
1537,2020-10-12,138.5,138.0,137.6,138.2
1538,2020-10-12,3.9,3.9,4.058000000000001,4.131500000000001
1760,2020-10-12,121.0,116.0,124.8,129.275
1540,2020-10-12,14.5,14.45,14.530000000000001,14.7025
1541,2020-10-12,53.0,53.5,52.379999999999995,54.295
1558,2020-10-12,137.0,135.5,137.6,138.05
1560,2020-10-12,61.0,60.3,60.9,61.67
1568,2020-10-12,16.5,15.85,15.940000000000001,15.780000000000001
1582,2020-10-12,85.8,85.0,84.88,85.76
1583,2020-10-12,60.0,60.0,60.120000000000005,59.54
1587,2020-10-12,27.0,26.8,26.95,26.23
1589,2020-10-12,96.0,97.7,93.1,94.19
1590,2020-10-12,650.0,651.0,654.4,658.8
1592,2020-10-12,10.6,10.55,10.68,11.15
1598,2020-10-12,131.0,126.0,124.7,123.575
1603,2020-10-12,29.0,28.65,28.630000000000003,28.297500000000003
1604,2020-10-12,23.0,22.9,22.57,22.677500000000002
1605,2020-10-12,17.3,17.75,16.790000000000006,16.615000000000002
1608,2020-10-12,10.25,10.4,10.044,10.397
1609,2020-10-12,18.75,20.45,17.85,17.195
1611,2020-10-12,11.2,11.0,11.15,11.485
1612,2020-10-12,14.5,15.3,14.24,14.585000000000003
1614,2020-10-12,36.1,36.2,36.43,37.8575
1615,2020-10-12,21.8,21.7,21.84,22.1275
1616,2020-10-12,5.54,5.5,5.572,5.4835
1617,2020-10-12,13.1,13.25,12.87,12.985
1618,2020-10-12,9.7,9.99,9.564,9.711
1626,2020-10-12,25.3,25.3,24.779999999999998,24.9125
1701,2020-10-12,23.45,23.3,23.34,23.884999999999998
1702,2020-10-12,42.7,42.55,42.61000000000001,42.6775
1707,2020-10-12,170.0,166.5,170.3,176.325
1762,2020-10-12,67.0,67.3,69.42,68.22
1708,2020-10-12,22.95,22.9,23.0,23.215
1709,2020-10-12,13.75,13.85,13.619999999999996,13.945000000000002
1710,2020-10-12,16.5,16.35,16.45000000000001,16.865000000000002
1711,2020-10-12,16.2,15.95,16.240000000000002,16.495
1712,2020-10-12,19.9,19.65,19.790000000000003,20.0625
1713,2020-10-12,17.95,17.85,17.9,17.875
1714,2020-10-12,10.05,9.96,10.046000000000001,10.496500000000001
1717,2020-10-12,33.65,33.35,33.41000000000001,34.0125
1718,2020-10-12,7.98,7.94,7.774000000000001,7.861999999999999
1720,2020-10-12,38.9,38.15,38.839999999999996,38.7
1721,2020-10-12,10.05,10.1,10.108,10.4495
1722,2020-10-12,50.6,50.5,50.68000000000001,51.24249999999999
1723,2020-10-12,93.6,93.4,92.96,92.70500000000001
1724,2020-10-12,12.9,12.85,12.84,12.854999999999999
1725,2020-10-12,14.25,14.2,13.920000000000005,14.0275
1726,2020-10-12,70.0,69.9,69.46000000000001,69.465
1727,2020-10-12,10.9,10.95,11.03,10.9725
1730,2020-10-12,72.4,73.0,71.02000000000001,70.855
1731,2020-10-12,16.7,16.5,16.459999999999997,16.93
1732,2020-10-12,21.5,20.9,21.740000000000002,22.529999999999998
1733,2020-10-12,24.85,24.4,25.16,25.197499999999998
1734,2020-10-12,36.2,35.5,36.71,39.055
1735,2020-10-12,16.65,17.0,16.79,16.6625
1736,2020-10-12,71.7,70.8,70.70000000000002,68.565
1737,2020-10-12,31.5,31.55,30.97,30.784999999999997
2102,2020-10-12,20.2,19.9,20.15,20.8225
1773,2020-10-12,100.5,99.7,100.3,101.41499999999999
1776,2020-10-12,16.1,16.1,15.919999999999998,15.704999999999998
1783,2020-10-12,23.3,23.2,23.42,23.665
1786,2020-10-12,64.1,65.0,68.08,71.31
1789,2020-10-12,30.55,29.95,30.360000000000003,31.330000000000002
1795,2020-10-12,80.9,80.3,81.0,82.16999999999999
1802,2020-10-12,12.7,13.0,12.4,12.732499999999998
1805,2020-10-12,10.9,10.3,10.42,9.9365
1806,2020-10-12,6.63,6.6,6.598000000000001,6.484
1808,2020-10-12,63.0,63.7,62.06,67.55499999999999
1809,2020-10-12,11.2,11.3,10.98,11.239999999999998
1810,2020-10-12,9.67,9.59,9.616,9.5905
1817,2020-10-12,30.9,30.25,30.910000000000004,30.814999999999998
1902,2020-10-12,2.51,2.47,2.4859999999999998,2.501
1903,2020-10-12,58.9,60.0,58.260000000000005,60.895
1904,2020-10-12,32.15,33.5,32.15,31.3225
1905,2020-10-12,9.05,8.98,9.022,9.1645
1906,2020-10-12,14.5,14.15,14.380000000000004,14.51
1907,2020-10-12,18.1,18.3,17.74,17.847500000000004
1909,2020-10-12,16.85,16.45,16.91,17.454995
2002,2020-10-12,20.6,20.5,20.67,20.7
2002A,2020-10-12,51.7,52.0,52.260000000000005,52.464999999999996
2006,2020-10-12,29.1,28.45,28.85,29.419999999999998
2007,2020-10-12,7.19,7.02,6.838000000000001,6.8085
2008,2020-10-12,13.85,13.7,13.610000000000003,13.517499999999998
2009,2020-10-12,9.9,9.7,9.489999999999998,9.5765
2010,2020-10-12,10.95,10.95,10.85,10.9825
2012,2020-10-12,16.8,16.35,16.55,16.6475
2013,2020-10-12,30.4,30.8,30.18,30.7375
2014,2020-10-12,9.9,9.99,9.658,9.8575
2015,2020-10-12,56.7,56.7,56.4,56.73
2017,2020-10-12,8.67,8.65,8.559999999999999,8.7615
2020,2020-10-12,16.25,16.15,16.140000000000004,16.307499999999997
2022,2020-10-12,5.49,5.34,5.46,5.6995000000000005
2023,2020-10-12,10.1,10.0,9.931999999999999,10.176
2024,2020-10-12,15.0,15.2,14.75,14.6825
2025,2020-10-12,3.1,3.27,3.1080000000000005,3.193
2027,2020-10-12,20.45,22.0,19.860000000000003,20.3275
2028,2020-10-12,10.05,10.05,10.006,10.099999999999998
2029,2020-10-12,18.5,18.8,18.53,18.764999999999997
2030,2020-10-12,10.2,10.25,10.139999999999999,10.374500000000001
2031,2020-10-12,32.4,32.75,31.909999999999997,32.152499999999996
2032,2020-10-12,9.81,9.93,9.692,10.135
2033,2020-10-12,9.85,9.76,10.032,10.2105
2034,2020-10-12,23.35,23.45,23.25,23.417535
2038,2020-10-12,10.5,10.2,10.104000000000001,10.3635
2049,2020-10-12,272.5,276.0,282.2,297.825
2059,2020-10-12,278.5,277.5,281.0,291.6
2062,2020-10-12,27.6,26.4,25.590000000000003,25.767500000000002
2069,2020-10-12,15.0,14.9,14.940000000000001,14.910000000000002
2101,2020-10-12,43.25,43.15,43.3,45.6825
2351,2020-10-12,63.6,63.0,62.64,58.145
2103,2020-10-12,21.0,21.0,19.71,18.59
2104,2020-10-12,20.25,20.05,20.119999999999997,20.15
2105,2020-10-12,37.9,37.7,37.79,37.5775
2106,2020-10-12,30.15,30.0,30.01,29.669999999999998
2107,2020-10-12,20.3,20.1,20.090000000000003,20.6175
2108,2020-10-12,53.8,53.3,52.06,49.910000000000004
2109,2020-10-12,12.1,12.05,12.11,12.370000000000001
2114,2020-10-12,81.5,81.1,80.76,80.605
2115,2020-10-12,41.45,41.7,40.75,41.0925
2204,2020-10-12,44.75,44.2,43.53000000000001,42.485
2206,2020-10-12,23.65,23.2,23.130000000000003,23.247500000000002
2207,2020-10-12,659.0,658.0,654.6,636.8
2208,2020-10-12,25.1,25.15,24.86,24.785000000000004
2227,2020-10-12,252.5,248.0,248.9,248.8
2228,2020-10-12,79.0,77.8,78.47999999999999,78.175
2231,2020-10-12,161.0,158.0,161.5,166.375
2233,2020-10-12,79.7,76.4,75.03999999999999,73.475
2236,2020-10-12,17.0,16.7,16.84998,17.39998
2239,2020-10-12,79.1,77.2,78.17999999999999,77.47
2243,2020-10-12,12.7,12.6,12.0,12.2425
2301,2020-10-12,45.55,45.75,45.77,46.1425
2302,2020-10-12,15.5,15.5,15.02,14.525
2303,2020-10-12,32.45,32.05,29.820000000000004,26.682499999999997
2305,2020-10-12,7.95,8.05,7.8260000000000005,7.9239999999999995
2308,2020-10-12,197.0,196.0,192.3,188.075
2352,2020-10-12,19.4,19.0,18.910000000000004,19.185000000000002
2312,2020-10-12,11.1,10.8,10.8,10.9175
2313,2020-10-12,46.95,45.3,44.239999999999995,45.2525
2314,2020-10-12,22.45,21.9,22.520000000000003,23.155
2316,2020-10-12,30.15,30.0,30.8,31.095
2317,2020-10-12,78.4,78.7,77.98,77.705
2323,2020-10-12,8.11,8.06,7.9780000000000015,8.0925
2324,2020-10-12,18.85,18.7,18.98,19.182499999999997
2327,2020-10-12,365.0,353.0,357.8,350.275
2328,2020-10-12,17.5,17.2,17.46,17.7075
2329,2020-10-12,10.95,10.8,10.680000000000001,10.747499999999999
2330,2020-10-12,458.0,460.0,444.5,439.45
2331,2020-10-12,17.25,17.05,15.069999999999999,13.395
2332,2020-10-12,19.15,19.05,18.85,18.3525
2337,2020-10-12,32.1,31.55,31.93,31.8675
2338,2020-10-12,29.3,28.85,28.630000000000003,28.764999999999997
2340,2020-10-12,24.35,23.15,24.140000000000004,23.71
2342,2020-10-12,28.65,28.15,28.380000000000003,28.9275
2344,2020-10-12,15.0,14.4,14.380000000000004,13.690000000000001
2345,2020-10-12,218.5,217.5,221.9,218.625
2347,2020-10-12,40.8,40.6,40.82,41.6375
2348,2020-10-12,91.5,89.9,92.36,92.86
2349,2020-10-12,10.5,10.8,6.81,6.4365
2424,2020-10-12,15.8,15.75,15.35,15.27
2353,2020-10-12,25.55,25.3,25.119999999999997,25.17
2354,2020-10-12,52.4,52.0,51.8,52.075
2355,2020-10-12,28.55,28.1,28.689999999999998,27.325
2356,2020-10-12,22.05,22.0,22.189999999999998,22.5275
2357,2020-10-12,251.0,254.0,249.3,252.9
2358,2020-10-12,15.7,15.4,16.31,15.579999999999998
2359,2020-10-12,19.15,18.9,18.97,18.91
2360,2020-10-12,157.0,158.5,155.6,156.45
2362,2020-10-12,29.3,29.15,29.090000000000003,29.975
2363,2020-10-12,13.0,12.85,11.94,12.317499999999999
2364,2020-10-12,5.68,5.0,5.062000000000002,4.511
2365,2020-10-12,10.2,10.05,9.984,10.195
2367,2020-10-12,21.8,21.25,21.700000000000003,21.7125
2368,2020-10-12,46.35,45.4,45.85,47.5125
2369,2020-10-12,11.0,10.9,10.84,11.17
2371,2020-10-12,18.2,18.15,17.43,16.375
2373,2020-10-12,85.2,85.6,85.24,85.44500000000001
2374,2020-10-12,13.6,13.4,13.399999999999997,13.3075
2375,2020-10-12,42.85,41.55,42.519999999999996,41.432500000000005
2376,2020-10-12,77.3,76.0,76.8,79.345
2377,2020-10-12,128.5,130.0,131.0,134.4
2379,2020-10-12,386.5,394.5,378.0,371.75
2380,2020-10-12,6.99,6.97,6.788000000000001,6.3945
2382,2020-10-12,74.8,73.3,74.9,75.9
2383,2020-10-12,154.0,149.5,152.2,152.725
2385,2020-10-12,84.0,84.0,84.22,85.07000000000001
2387,2020-10-12,69.7,68.0,67.4,68.52000000000001
2388,2020-10-12,37.4,36.55,36.56,38.065000000000005
2390,2020-10-12,16.4,15.95,16.67,17.31
2392,2020-10-12,41.35,40.6,41.339999999999996,41.14
2393,2020-10-12,38.55,38.65,38.07000000000001,37.4875
2395,2020-10-12,295.0,304.0,294.5,288.8
2397,2020-10-12,69.9,68.6,67.98,67.08
2399,2020-10-12,11.3,11.3,11.17,11.235
2401,2020-10-12,14.6,14.3,13.930000000000001,14.0475
2402,2020-10-12,18.2,18.1,17.47,16.794999999999998
2425,2020-10-12,25.55,25.95,24.98,25.3475
2404,2020-10-12,198.0,197.5,196.2,198.175
2405,2020-10-12,8.92,8.78,8.98,9.181000000000001
2406,2020-10-12,19.95,21.2,18.380000000000003,17.0
2408,2020-10-12,59.6,60.5,58.14,55.73499999999999
2409,2020-10-12,11.65,11.3,11.469999999999999,11.7575
2412,2020-10-12,107.5,107.0,107.3,108.025
2413,2020-10-12,17.8,18.15,16.76,16.235000000000003
2414,2020-10-12,24.95,24.85,24.650000000000002,24.7025
2415,2020-10-12,15.2,15.0,15.069999999999999,15.4
2417,2020-10-12,67.7,67.7,66.74,64.595
2419,2020-10-12,21.35,21.15,21.200000000000006,21.447499999999998
2420,2020-10-12,31.95,31.7,31.72,32.1025
2421,2020-10-12,62.8,63.4,62.96,62.15
2423,2020-10-12,22.1,21.9,22.080000000000002,22.2925
2497,2020-10-12,16.4,16.1,16.169999999999998,16.557499999999997
2426,2020-10-12,15.8,15.75,15.66,15.925
2427,2020-10-12,10.5,10.4,10.479999999999999,10.58
2428,2020-10-12,107.0,105.5,102.75999999999999,102.47999999999999
2429,2020-10-12,17.0,16.95,16.959999999999997,17.1875
2430,2020-10-12,18.45,18.2,18.59,18.759999999999998
2431,2020-10-12,10.0,9.91,10.030000000000001,10.393
2433,2020-10-12,48.65,48.55,48.22,48.35
2434,2020-10-12,26.5,26.3,26.380000000000006,21.369999999999997
2436,2020-10-12,30.65,30.9,30.520000000000003,30.744999999999997
2438,2020-10-12,6.35,6.35,6.384,6.5575
2439,2020-10-12,151.0,151.0,152.0,152.25
2440,2020-10-12,12.2,11.65,11.92,12.0775
2441,2020-10-12,50.9,50.7,50.25,50.595
2442,2020-10-12,10.35,10.0,10.319999999999999,10.53
2443,2020-10-12,5.17,5.12,5.3660000000000005,5.0225
2444,2020-10-12,15.15,15.05,14.800000000000002,14.4375
2448,2020-10-12,36.5,35.6,36.510000000000005,38.1075
2449,2020-10-12,30.95,30.75,30.55,30.727500000000003
2450,2020-10-12,29.2,28.9,29.01,28.93
2451,2020-10-12,62.0,62.1,62.459999999999994,63.50500000000001
2453,2020-10-12,17.25,16.95,16.940000000000005,17.1
2454,2020-10-12,710.0,714.0,643.8,615.1
2455,2020-10-12,84.6,84.4,82.26,81.8
2456,2020-10-12,101.0,98.6,101.17999999999999,97.89
2457,2020-10-12,10.75,10.4,10.460000000000004,10.4765
2458,2020-10-12,147.0,150.0,147.0,150.575
2459,2020-10-12,42.9,42.9,42.62,41.7025
2460,2020-10-12,13.8,13.25,13.509999999999996,13.205000000000002
2461,2020-10-12,16.55,16.1,16.259999999999998,16.1275
2462,2020-10-12,24.6,24.55,24.57,24.86
2464,2020-10-12,41.8,40.95,41.839999999999996,42.230000000000004
2465,2020-10-12,15.2,14.6,14.710000000000003,14.215
2466,2020-10-12,30.1,30.15,30.040000000000003,29.8875
2467,2020-10-12,28.75,28.7,28.2,27.825
2468,2020-10-12,13.6,13.4,13.370000000000001,13.602500000000001
2471,2020-10-12,20.65,20.65,20.48,20.2925
2472,2020-10-12,53.3,52.1,52.86002,53.10503
2474,2020-10-12,179.0,180.0,180.2,182.875
2476,2020-10-12,19.1,18.9,19.01,19.072499999999998
2477,2020-10-12,23.4,23.25,23.2,23.110000000000003
2478,2020-10-12,69.5,67.5,68.56,68.5
2498,2020-10-12,29.25,29.2,29.27,29.732499999999998
2480,2020-10-12,62.8,62.2,62.92,62.54
2481,2020-10-12,38.3,38.3,37.739999999999995,36.870000000000005
2482,2020-10-12,10.35,10.3,10.42,10.567499999999999
2483,2020-10-12,19.0,18.95,18.990000000000002,18.932499999999997
2484,2020-10-12,21.35,21.2,21.07,21.619999999999997
2485,2020-10-12,18.3,17.85,18.189999999999998,18.5675
2486,2020-10-12,12.3,11.95,12.01,11.7925
2488,2020-10-12,28.75,28.55,28.459999999999997,30.1675
2489,2020-10-12,10.2,10.2,10.154,10.276
2491,2020-10-12,8.5,8.43,8.720000000000002,8.6745
2492,2020-10-12,162.0,159.5,159.1,158.725
2493,2020-10-12,34.0,34.2,33.730000000000004,33.265
2495,2020-10-12,12.45,12.2,12.309999999999999,12.4525
2496,2020-10-12,61.5,61.5,61.04,60.879999999999995
2637,2020-10-12,22.2,21.8,22.39,22.1925
2499,2020-10-12,4.12,4.12,4.12,4.12
2501,2020-10-12,19.75,19.7,19.6,19.875
2504,2020-10-12,26.6998,26.6998,26.980259999999998,24.707565
2505,2020-10-12,23.8,23.35,24.35,26.3325
2506,2020-10-12,9.82,9.72,9.752,9.578
2509,2020-10-12,19.5,19.35,19.34000000000001,19.665
2511,2020-10-12,10.9,10.7,10.83,10.760000000000002
2514,2020-10-12,14.05,13.95,13.95,13.967500000000001
2515,2020-10-12,7.71,7.63,7.628,7.9430000000000005
2516,2020-10-12,5.34,5.35,5.286,5.297
2520,2020-10-12,39.0,39.9,39.239999999999995,39.975
2524,2020-10-12,39.4,39.6,39.11,39.63
2527,2020-10-12,18.7,18.65,18.48,18.717499999999998
2528,2020-10-12,23.95,23.9,23.830000000000005,23.682499999999997
2530,2020-10-12,15.85,15.75,15.780019999999999,15.697515
2534,2020-10-12,17.75,17.45,17.73,18.005
2535,2020-10-12,25.0,24.95,24.810000000000002,24.802500000000002
2536,2020-10-12,24.2,24.05,23.73,23.884999999999998
2537,2020-10-12,10.8,10.7,10.940000000000001,10.955
2538,2020-10-12,9.97,9.92,9.925999999999998,10.0175
2539,2020-10-12,30.3,30.3,30.3,30.725
2540,2020-10-12,66.0,65.3,65.17999999999999,61.79
2542,2020-10-12,44.9,44.2,43.75,44.735
2543,2020-10-12,7.05,7.2,7.1240000000000006,7.0755
2545,2020-10-12,40.3,40.15,39.11,38.525
2546,2020-10-12,48.95,48.0,49.21,50.0675
2547,2020-10-12,10.5,10.25,10.290000000000001,10.625
2548,2020-10-12,86.3,85.6,86.16,87.245
2597,2020-10-12,60.3,60.5,60.02,59.94
2601,2020-10-12,10.05,9.93,9.988000000000007,9.9605
2603,2020-10-12,16.75,16.3,16.439999999999998,16.427500000000002
2605,2020-10-12,14.9,14.6,15.489999999999998,14.992500000000001
2606,2020-10-12,31.2,30.0,31.920000000000005,30.034999999999997
2607,2020-10-12,13.95,13.9,13.89,13.919999999999998
2608,2020-10-12,38.95,38.95,38.55,39.555
2609,2020-10-12,10.15,10.0,10.098000000000003,10.028
2610,2020-10-12,8.53,8.44,8.49,8.655
2611,2020-10-12,7.19,7.16,7.160000000000001,7.292
2612,2020-10-12,26.25,25.3,26.770000000000003,25.447499999999998
2613,2020-10-12,14.8,14.65,14.830000000000002,15.270000000000001
2614,2020-10-12,15.8,15.55,15.73,16.0225
2615,2020-10-12,23.5,23.15,23.06,20.93
2616,2020-10-12,29.8,29.85,29.73,29.7725
2617,2020-10-12,17.05,16.75,17.26,16.92
2618,2020-10-12,10.85,10.75,10.809999999999999,11.0925
2630,2020-10-12,15.95,15.95,16.0,16.145
2633,2020-10-12,31.25,31.1,31.6,31.705000000000002
2634,2020-10-12,28.9,28.45,28.72,29.132500000000004
2636,2020-10-12,36.0,34.95,35.7,35.3275
2642,2020-10-12,33.95,33.45,33.9,33.7975
2701,2020-10-12,11.85,11.85,11.7,11.7725
2702,2020-10-12,16.0,15.9,15.890000000000006,15.7125
2704,2020-10-12,30.55,29.95,29.3,29.482499999999998
2705,2020-10-12,19.75,19.3,19.660000000000004,18.505000000000003
2706,2020-10-12,13.35,13.3,13.170000000000002,13.334999999999999
2707,2020-10-12,131.5,131.0,132.1,132.275
2712,2020-10-12,48.9,48.9,48.19,44.8425
2722,2020-10-12,28.1,27.65,27.900000000000006,27.9925
2723,2020-10-12,103.0,103.5,103.89999999999998,105.15
2727,2020-10-12,77.1,77.0,76.22,75.31
2731,2020-10-12,67.7,67.4,67.18,66.865
2739,2020-10-12,26.6,26.1,24.759999999999998,24.110000000000003
2748,2020-10-12,40.45,40.5,40.339999999999996,41.237825
2801,2020-10-12,17.5,17.6,17.520000000000003,17.6375
2809,2020-10-12,37.95,38.85,37.49,36.977500000000006
2812,2020-10-12,10.95,10.9,10.86,10.8375
2816,2020-10-12,19.25,19.2,19.1,18.865000000000002
2820,2020-10-12,14.7,14.65,14.65,14.607500000000002
2823,2020-10-12,19.85,19.85,19.979999999999997,20.035000000000004
2832,2020-10-12,19.75,19.8,19.7,19.685
2834,2020-10-12,9.78,9.77,9.754,9.7355
2836,2020-10-12,10.05,10.05,9.984,9.979000000000001
2838,2020-10-12,10.2,10.2,10.104000000000001,10.100999999999999
2841,2020-10-12,7.71,7.65,7.601999999999999,7.6325
2845,2020-10-12,10.3,10.35,10.299999999999999,10.3
2849,2020-10-12,14.4,14.5,14.35,14.242499999999998
2903,2020-10-12,24.9,24.5,24.74,25.339999999999996
2850,2020-10-12,35.8,35.8,35.46,35.269999999999996
2851,2020-10-12,20.65,20.6,20.43,20.5125
2852,2020-10-12,13.0,13.0,12.95,12.925
2855,2020-10-12,15.35,15.0,15.580000000000002,15.8
2867,2020-10-12,9.15,9.03,9.152020000000002,9.216505
2880,2020-10-12,17.9,17.8,17.86,17.877499999999998
2881,2020-10-12,41.35,41.45,41.44,42.19
2881A,2020-10-12,62.3,62.3,62.28000000000001,62.625
2882,2020-10-12,38.6,38.6,38.620000000000005,39.115
2883,2020-10-12,8.6,8.55,8.572000000000001,8.584
2884,2020-10-12,25.3,25.35,25.54,25.982499999999998
2885,2020-10-12,18.2,18.2,18.020000000000003,17.9875
2886,2020-10-12,28.05,28.25,27.99,28.145
2887,2020-10-12,12.9,13.0,12.9,12.9225
2888,2020-10-12,8.11,8.1,8.136,8.2555
2889,2020-10-12,11.75,11.7,11.770000000000001,11.7575
2890,2020-10-12,10.85,10.85,10.85,10.845
2891,2020-10-12,18.4,18.15,18.36,18.4375
2892,2020-10-12,20.8,20.75,20.75,20.6825
2897,2020-10-12,6.67,6.64,6.7120000000000015,6.856005000000001
2901,2020-10-12,24.0,23.9,23.830000000000002,23.71
50,2020-10-12,106.7,107.05,104.72,103.88499999999999
51,2020-10-12,39.84,39.51,39.528,39.619
0052,2020-10-12,94.6,95.75,91.84,90.81500000000001
0053,2020-10-12,51.05,51.0,50.146,49.693
0054,2020-10-12,25.18,25.17,24.973999999999997,24.9745
0055,2020-10-12,17.35,17.45,17.458,17.5995
0056,2020-10-12,29.94,29.74,29.712,29.7565
0057,2020-10-12,70.15,70.25,68.77000000000001,68.3025
0061,2020-10-12,21.2,21.74,20.992,21.087
006203,2020-10-12,50.0,50.15,49.036,48.646499999999996
006205,2020-10-12,34.6,35.5,34.34,34.5795
006206,2020-10-12,35.3,36.27,35.228,35.349
006207,2020-10-12,27.7,28.34,27.445999999999998,27.517500000000002
006208,2020-10-12,61.0,61.1,59.83,59.2875
00625K,2020-10-12,34.6,35.5,34.34,19.951
00631L,2020-10-12,67.8,67.65,65.63,64.74249999999999
00632R,2020-10-12,8.16,8.17,8.288,8.3605
00633L,2020-10-12,56.35,58.95,55.65,55.5475
00634R,2020-10-12,4.6,4.48,4.640000000000001,4.6765
00635U,2020-10-12,26.36,26.45,26.07,26.332
00636,2020-10-12,23.94,24.58,23.822,23.859
00636K,2020-10-12,23.94,24.58,23.821999999999996,14.416
00637L,2020-10-12,21.96,22.94,21.656,21.633999999999997
00638R,2020-10-12,9.27,9.02,9.347999999999999,9.441500000000001
00639,2020-10-12,14.38,14.79,14.208000000000002,14.127500000000001
00640L,2020-10-12,20.39,20.43,20.414,20.1265
00641R,2020-10-12,13.07,13.06,13.069999999999999,13.202000000000002
00642U,2020-10-12,7.58,7.55,7.544,7.697999999999999
00643,2020-10-12,17.06,17.52,16.907999999999998,16.8145
00645,2020-10-12,21.25,21.23,21.258,21.121000000000002
00646,2020-10-12,30.26,30.7,29.951999999999998,29.873499999999996
00647L,2020-10-12,43.58,43.95,41.888,40.907
00648R,2020-10-12,9.17,9.12,9.379999999999999,9.543
00650L,2020-10-12,22.0,22.82,21.654,21.8095
00651R,2020-10-12,8.45,8.38,8.61,8.609
00652,2020-10-12,21.23,21.38,20.875999999999998,20.6355
00653L,2020-10-12,24.48,24.62,23.427999999999997,22.599
00654R,2020-10-12,12.16,12.17,12.456,12.758
00655L,2020-10-12,41.65,43.71,41.025999999999996,40.8475
00656R,2020-10-12,8.45,8.24,8.506,8.591
00657,2020-10-12,29.18,29.18,29.068,28.9185
2904,2020-10-12,23.9,24.15,24.08,24.305
2905,2020-10-12,22.05,21.8,21.970000000000002,22.3225
2906,2020-10-12,13.55,13.5,13.63,13.839999999999998
2908,2020-10-12,24.5,24.7,24.169999999999998,23.71
2910,2020-10-12,31.55,31.9,31.590000000000003,31.372500000000002
2911,2020-10-12,6.58,6.59,6.593999999999999,6.581
2912,2020-10-12,276.0,275.5,271.2,265.3
2913,2020-10-12,17.9,17.55,17.57,16.982499999999998
2915,2020-10-12,65.5,64.7,65.06,65.865
2923,2020-10-12,24.1,24.1,23.5,24.0125
2929,2020-10-12,33.15,32.8,34.16004,35.07752
2936,2020-10-12,19.8,20.0,20.029999999999998,20.182499999999997
2939,2020-10-12,106.5,104.0,107.3,109.425
3002,2020-10-12,11.8,11.8,11.139999999999999,11.1875
3003,2020-10-12,39.45,38.8,39.53,40.57
